PM25,PM10,NO2,CO,O3,SO2
43,105,58,1.889,99,24
64,149,41,2.034,170,23
83,157,24,2.13,215,21
73,166,25,2.063,200,21
53,88,31,1.902,144,21
66,74,21,1.936,178,17
58,109,29,1.932,156,17
60,107,39,2.017,140,15
63,98,41,2.035,157,20
63,109,40,2.049,132,20
67,113,46,2.107,96,13
70,106,44,2.145,85,10
73,132,40,2.177,81,11
75,111,42,2.19,76,11
73,96,47,2.564,63,12
74,96,47,2.232,54,10
72,91,24,2.16,47,10
68,96,28,2.17,40,8
2,86,37,2.15,44,9
2,62,37,2.08,29,7
2,49,37,2.76,42,8
2,55,38,2.88,32,8
2,48,47,2.1,49,13
65,148,41,2.05,170,23
60,132,30,1.777,114,19
60,87,30,1.837,103,19
60,73,24,1.727,134,17
54,80,14,1.777,172,16
71,95,12,1.066,190,17
83,85,10,1.065,194,16
89,93,11,1.189,178,13
79,96,21,1.268,131,17
64,106,41,1.257,96,17
60,67,31,1.375,84,10
59,84.25,28,1.414,72,12
62,63,21,1.43,73,13
62,69,22,1.463,88,17
60,80.875,12,1.37,80,12
54,78.35416667,14,1.385,78,13
46,73.74652778,12,1.338,68,9
43,77.60367063,14,1.323,72,12
42,74.32242063,10,1.319,82,11
38,74.65575397,11,1.283,73,10
36,73.75575397,10,1.252,62,11
33,70.58529942,12,1.201,58,11
37,94,14,1.258,73,9
34,58,22,1.386,48,9
35,66,13,1.243,69,8
33,60,20,1.29,54,9
28,46,25,1.293,54,9
26,35,19,1.22,56,8
26,48.54545455,17,1.172,69,10
27,31,13,1.183,80,7
26,45,26,1.134,78,15
24,44,29,1.125,64,26
22,32,22,1.14,55,13
21,23,24,1.281,61,10
20,21,16,1.292,76,8
17,47,7,1.162,71,8
18,32.7,5,1.141,81,9
20,20,12,1.184,83,9
23,42,10,1.238,93,6
23,30.06363636,9,1.727,96,8
23,24,15,1.29,73,8
20,29,20,1.133,82,10
19,27,17,1.239,58,8
20,31,15,1.231,54,9
21,34,21,1.464,63,9
20,43,12,1.555,61,8
20,58,14,1.552,44,7
20,56,22,1.553,44,7
17,36,16,1.369,59,7
16,27,12,1.182,65,7
16,70,11,1.573,75,8
17,57,13,1.22,88,6
18,49,8,1.114,89,6
17,37,6,1.012,98,6
14,46,13,0.983,83,7
13,49,16,0.982,80,9
14,35,13,0.973,83,7
14,26,18,0.943,66,10
14,33,15,0.885,58,9
16,34,19,0.832,61,7
14,24,24,0.766,50,8
13,33,18,0.646,60,10
13,28.44444444,14,0.527,59,8
13,13,19,0.471,45,8
12,43,27,0.416,34,7
12,25.74444444,12,0.401,59,7
12,24.28989899,12,0.395,55,8
12,15,13,0.429,56,9
11,16,12,0.457,48,7
11,17,16,0.519,42,8
11,34,21,0.592,36,7
10,18,13,0.532,48,5
10,20,17,0.536,48,5
11,32,14,0.778,49,7
10,26,14,1.29,48,8
8,18,16,0.712,56,7
9,16,15,0.72,52,4
6,20,18,0.516,24,7
7,8,9,0.414,57,5
7,18,11,0.287,54,5
8,25,15,0.313,47,6
7,23,26,0.412,24,5
8,16,19,0.407,41,7
7,24,18,0.407,59,9
8,22,19,0.249,44,7
8,18,13,0.342,54,7
9,26,10,0.366,56,8
8,19,21,0.87,22,6
8,35,12,0.321,58,10
7,15,11,0.387,87,10
6,14,26,0.424,91,13
6,16,38,0.455,34,5
6,17,30,0.479,26,6
6,21,27,0.525,69,11
6,31,24,0.579,56,9
6,18,16,0.605,71,10
7,27,13,0.583,58,6
7,38,17,0.636,49,6
6,27,14,0.574,64,6
7,21,12,0.573,63,5
7,24,10,0.54,66,7
6,14,10,0.74,62,7
7,23,10,0.16,65,7
8,14,11,0.394,61,6
8,24,11,0.612,51,7
7,29,14,0.777,51,7
7,24,12,0.882,50,7
7,39,13,1.001,40,7
8,53,30,1.174,43,8
8,34,21,1.548,49,7
9,30,24,1.259,42,7
9,39,13,1.166,40,7
10,41,15,1.106,46,7
10,21,14,1.224,42,9
11,30,14,1.334,44,8
12,31,15,1.35,37,6
11,25,11,1.5,26,6
11,26,13,1.62,31,6
12,47,7,1.75,37,4
12,59,12,1.9,30,5
11,13,18,1.94,27,2
11,13,18,1.94,27,2
11,48,11,2.02,52,5
11,15,12,2.02,54,4
11,22,5,2,71,5
11,25,21,2.01,43,5
10,18,6,2.02,66,5
11,7,5,2.2,60,6
11,18,7,2.073,56,8
11,19,9,1.661,52,8
11,23,12,1.571,78,12
10,28,26,1.51,53,13
11,29,27,1.53,47,12
12,57,41,1.68,29,7
13,15,21,1.562,35,9
14,33,14,1.973,49,8
12,20,19,1.487,56,10
12,20,15,1.452,49,10
12,25,15,1.418,48,8
11,25,13,1.403,58,11
11,37,12,1.39,50,10
11,33,8,1.379,48,9
12,53,10,1.444,47,6
12,55,12,1.372,41,8
13,28,7,1.227,88,9
17,51,9,1.275,110,8
20,63,6,1.258,122,9
21,28,4,1.146,103,6
19,94,4,1.048,105,9
16,51,6,0.964,89,9
16,23,10,0.844,74,6
16,68,12,1.179,66,6
18,31,13,1.564,68,5
18,42,12,1.689,74,9
18,31,14,1.82,69,11
23,32,33,1.926,58,9
25,62,19,1.946,69,6
22,40,10,1.951,77,8
20,30,12,1.983,76,7
20,35,14,2.007,66,17
23,90,50,2.035,25,6
22,66,36,2.023,33,6
21,27,26,2.022,34,4
20,30,24,2.029,36,5
19,26,19,2.02,36,4
20,41,33,2.051,31,4
22,67,32,2.111,37,7
24,44,21,2.087,58,8
24,35,17,2.046,77,6
25,43,14,2.042,83,6
24,75,13,1.965,102,6
23,37,12,1.927,106,7
23,54,8,1.884,110,6
24,33,15,1.86,103,8
25,41,14,1.888,103,8
25,41,22,1.965,82,11
22,41,21,2.005,60,10
21,43.09090909,19,2.064,65,9
21,46,23,2.145,65,9
21,43,35,2.162,57,9
20,47,32,2.157,61,8
21,42,27,2.176,59,8
22,49,24,2.205,59,8
22,42,22,2.676,46,6
23,42,19,2.231,46,6
24,41,21,2.26,38,6
25,28,24,2.296,36,6
26,48,29,2.319,30,5
26,37,25,2.322,31,5
31,52,28,2.331,33,6
29,64,39,2.37,27,5
28,44,40,2.401,51,8
28,94,43,2.294,52,14
26,38,38,2.211,60,15
27,58,45,2.255,60,20
27,58,39,0.981,84,15
27,41,32,0.85,93,20
27,57,24,1.012,104,12
29,32,21,1.024,132,12
32,68,27,1.042,133,14
38,75,33,1.119,144,18
45,119,35,1.274,149,18
47,123,47,1.335,103,16
50,140,70,1.31,62,16
47,126,85,1.274,38,11
45,92,89,1.28,25,9
39,66,81,1.213,23,9
36,37,75,1.157,20,12
32,77.88888889,57,1.021,29,20
31,44,52,1.017,20,11
30,60.68888889,51,1.022,18,10
27,53.32525253,51,1.01,18,9
26,28,49,1.022,19,10
26,45,48,1.067,19,10
30,54,44,1.139,24,7
26,37,40,1.141,29,9
23,45,31,1.03,39,17
24,59,38,1.018,58,17
22,51,40,0.972,54,23
22,76,34,0.982,78,13
23,67,27,0.941,103,12
25,65,22,0.973,119,12
29,76,17,0.938,120,6
33,132,29.66666667,0.949,88.66666667,13.83333333
31,52,28.27777778,1.023,93.77777778,13.30555556
32,46,26.32407407,1.051,100.4074074,11.68981481
31,46,25.04475309,1.015,104.1419753,11.47145062
30,58,24.7188786,1.075,104.3323045,11.38335905
30,69,25.17202503,1.011,101.8876886,11.28058556
30,63,26.53402921,1.088,98.86897005,12.16068316
31,54,26.01192296,1.226,100.5693539,11.88190813
33,42,25.63428049,1.58,101.7012833,11.64463356
31,32,25.5193149,1.214,101.9169293,11.63710335
37,54,25.59840853,1.26,101.5460883,11.66471213
31,34,25.74499685,1.244,101.0817189,11.71160431
34,60,25.84049216,1.277,100.9473906,11.78344077
40,68,25.72490265,1.367,101.2937941,11.72056704
44,79,25.67706593,1.41,101.4145341,11.69367686
48,92,25.68419684,1.796,101.3667425,11.70185074
36,50,25.71167716,1.508,101.2750448,11.71264198
32,70,25.73055527,1.38,101.2298708,11.72063028
32,73,25.72814833,1.314,101.2545628,11.72213461
26,41,25.70942436,1.256,101.3057582,11.71191692
27,53,25.70684465,1.265,101.3077522,11.71047523
26,58,25.71180777,1.281,101.2899552,11.71327496
24,47,25.71640959,1.219,101.2771573,11.715179
24,44,25.71719833,1.163,101.2775094,11.71560184
24,40,25.71497217,1.181,101.2854492,11.71476376
23,65,25.71277615,1.192,101.2905969,11.71353528
22,38,25.71333478,1.201,101.2880701,11.71380501
21,42,25.71441646,1.22,101.2847897,11.71435998
20,22,25.71485125,1.178,101.2839288,11.71454081
21,33,25.71459152,0.715,101.2850573,11.71443445
21,25,25.71415705,1.148,101.2863153,11.71423988
28,35.66666667,25.7140212,1.235,101.2864597,11.71415257
32,41,25.71422871,1.285,101.2857702,11.71425545
31,34.26666667,25.7143777,1.468,101.2853868,11.71433052
28,28,25.71437124,1.649,101.2854864,11.71432561
25,35.81212121,25.71429124,1.529,101.285746,11.71428975
26,27,25.71424119,1.395,101.2858607,11.71426563
28,29,25.71425521,1.342,101.285785,11.71426992
35,60,26.46939504,1.349,103.9591479,12.89796241
27,48,25.13011645,1.201,106.5484266,12.80868048
27,33,24.27296337,1.079,109.2944947,12.72931042
29,64,24.40152625,0.948,108.5659461,12.55787786
30,63,23.42749977,0.874,108.5399692,12.31112425
31,50,31,0.813,120,20
28,46,15,0.699,122,11
26,51,18,0.597,126,11
28,54.36363636,27,0.58,94,10
29,65,15,0.505,101,9
28,70,23,0.439,101,15
25,51,15,0.404,108,11
21,76,23,0.341,73,11
20,29,36,0.295,50,8
20,26,36,0.331,44,9
19,42.5,26,0.292,47,7
19,23,27,0.276,39,7
18,26,33,0.274,32,6
18,32.85,37,0.858,21,5
18,27,32,0.271,23,5
18,32,30,0.253,20,5
17,28.03181818,25,0.242,22,4
17,24,25,0.26,22,4
17,23,25,0.25,19,4
17,18,25,0.25,19,5
16,30,21,0.27,21,5
16,30,27,1.12,27,6
15,16,23,0.79,32,8
15,16,23,0.79,32,8
15,41,21,0.2,53,9
15,21,16,0.13,75,7
16,106,6,4.579,87,5
15,70,6,0.869,87,6
14,15,16.625,0.901,63.125,7
13,54,16.73611111,0.977,65.34722222,6.777777778
13,27,16.63611111,0.949,66.64722222,6.477777778
15,26,17.81792929,0.958,64.28358586,6.114141414
14,34,15,1.035,77,6
11,40,23,1.11,62,7
11,31,24,1.162,52,6
13,38,22,1.213,45,5
14,50,34,1.286,27,5
13,25,32,1.319,28,5
14,26,33,1.355,25,4
16,20,20,1.354,29,4
16,30.5,19,1.35,31,4
16,17,27,1.336,27,4
16,28.04545455,25,1.288,26,4
15,24,17,1.261,39,5
14,35,27,1.267,36,5
14,39,25,1.272,36,5
14,26,17,1.276,44,5
15,16,13,1.242,60,4
15,40,14,1.206,64,4
14,75,14,1.237,67,5
13,31,17,1.159,65,9
14,29,9,1.129,66,5
15,20,5,1.103,64,5
16,56,5,1.108,62,6
16,27,11,1.155,62,6
17,34,15,1.174,59,6
19,53,23,1.232,59,7
20,62,31,1.227,46,7
21,51,26,1.205,45,6
17,32,15,1.119,46,5
17,33.3,12,1.092,44,5
16,33,16,1.554,39,5
14,15,16,1.063,34,4
12,12,11,1.06,32,4
13,14,15,1.071,32,4
13,26.48181818,21,1.089,28,5
13,14,17,1.101,22,5
12,43,24,1.121,24,5
12,27,18,1.132,30,4
11,29,18,1.138,33,4
12,39,22,1.185,30,4
11,46,17,1.157,44,3
10,59,12,1.05,58,5
10,63,26,0.98,48,8
10,33,29,1.097,41,5
9,19,23,1.088,48,4
8,22,27,1.032,48,4
8,24,21,1.026,51,5
8,31,23,1.072,58,4
8,14,24,1.037,46,4
8,23,45,1.124,28,6
7,33,42,1.144,26,6
8,43,45,1.162,20,5
9,40,37,1.212,22,4
9,27,32,1.254,19,4
9,21,28,1.249,17,4
10,25,29,1.273,13,4
11,25,29,1.276,17,4
11,23,28,1.306,17,4
11,26,25,1.318,19,4
11,28,24,1.342,18,4
11,28,24,1.351,19,5
12,39,32,1.43,21,6
12,31,22,1.376,36,5
11,35,23,1.354,38,7
11,43,27,1.369,41,7
10,17,22,1.365,62,6
10,49,28,1.434,62,4
10,47,32,1.402,67,4
11,14,32,1.443,67,4
11,36,27,1.471,61,3
9,39,53,1.632,48,3
9,28,42,1.648,53,4
11,48,38,1.707,49,4
13,36,40,1.758,33,4
14,28,40,1.736,27,4
14,31,33,1.727,24,3
15,33,39,1.777,19,4
15,29,31,1.769,22,4
15,18,27,2.156,24,4
15,29,27,1.738,21,4
14,24,25,1.72,22,4
13,14,29,1.732,20,4
13,17,28,1.708,19,4
13,19,25,1.718,17,4
13,17,24,1.709,8,4
13,45,39,1.884,27,9
13,45,43,1.933,42,12
13,47,31,1.801,37,13
14,62,24,1.779,77,8
15,46,28,1.786,91,8
15,31,26,1.713,70,12
14,28,17,1.625,67,8
15,44,25,1.644,63,12
15,26,19,1.709,76,8
14,54,20,1.715,79,11
14,27,26,1.72,63,8
13,18,25,1.661,50,5
12,20,31,1.662,37,5
12,19,41,1.694,28,8
12,18,38,2.132,29,7
11,36,42,1.848,22,7
11,42,48,1.818,16,6
11,50,42,1.806,14,5
11,29,41,1.779,15,5
12,22,37,1.732,17,5
11,24,36,1.722,16,5
12,41,34,1.718,14,4
12,37,32,1.726,17,4
13,38,31,1.736,18,4
14,51,32,1.815,18,5
13,25,28,1.741,30,10
13,25,27,1.626,46,14
12,24,22,1.641,48,7
12,16,18,2.53,55,7
11,50,17,2.179,63,8
10,69,20,1.887,64,11
10,55,20,1.753,73,14
11,56,26,1.59,75,12
11,50,22,1.457,55,6
12,32,22,1.48,50,7
12,28,34,1.456,37,10
10,45,51,1.463,25,17
11,63,57,1.538,17,11
11,41,46,1.498,22,7
10,31,29,1.353,31,6
10,14,35,1.353,23,5
10,23,38,2.113,20,6
10,21,37,1.355,14,4
10,23,31,1.341,15,4
10,19,39,1.344,16,9
10,22.63636364,45,1.328,18,14
10,18,40,1.329,20,15
10,37,36,1.422,19,9
10,23,31,1.353,25,13
9,24,25,1.282,34,13
9,16,23,1.215,42,10
9,18,19,1.054,56,9
11,26,19,1.032,51,9
11,14,16,1.03,58,8
11,37,17,1.141,73,9
10,54,17,1.224,82,9
9,32,20,1.222,83,11
10,28,20,1.209,70,10
12,22,17,1.19,58,5
12,18,20,1.257,50,6
10,27,22,1.259,44,7
10,19,18,1.24,43,5
11,44,25,1.196,35,7
10,31,24,1.103,30,7
9,23,31,1.02,25,7
10,37,34,0.966,20,6
10,50,34,0.946,16,5
11,74,33,0.938,16,4
9,45,32,0.903,15,5
8,62,31,0.882,17,5
9,56,30,0.862,17,5
10,76,27,0.878,18,5
10,36,31,0.984,18,7
10,35,31,0.952,23,9
10,23,25,0.888,33,14
10,20,28,0.867,42,17
9,23,26,0.851,47,13
9,80,19,0.797,64,9
9,40,13,0.718,57,8
10,47,20,0.706,52,8
10,37,14,0.688,54,4
10,31,18,0.636,53,10
11,63,24,0.638,50,10
11,13,28,1.11,44,8
13,38,28,0.763,42,6
12,24,32,0.566,32,9
11,33,35,0.486,28,8
12,49,34,0.494,24,5
11,18,38,0.484,20,6
11,23,41,1.18,17,5
11,21,33,0.452,20,5
11,24,32,0.439,17,5
11,29,34,0.442,19,6
11,28,31,0.436,22,5
11,24,31,0.401,18,5
11,28,26,0.39,16,4
11,44,30,0.475,18,5
11,29,26,0.612,29,8
11,14,21,0.803,41,13
10,31,24,0.729,44,15
20,46,21,0.584,52,8
20,29,22,0.482,57,6
35,57,19,0.965,65,6
54,54,15,0.683,59,5
8,42,21,0.499,43,4
30,35,31,0.35,32,5
11,19,23,0.17,40,5
11,19,23,0.17,40,5
11,19,23,0.17,40,5
7,12,14,0.23,41,3
2,11,26,0.23,34,5
6,20,28,0.2,34,3
16,21,28,0.19,23,4
9,12,28,0.14,18,4
10,17,32,0.32,18,4
16,18,34,0.93,17,3
11,22,34,1.09,18,3
18,25,32,1.19,23,4
2,6,16,1.17,41,4
2,9,15,1.23,44,4
11,17,23,1.33,34,4
13,28,34,1.44,28,4
38,45,23.09090909,1.402,50,3.909090909
14,18,24,1.347,34,4
21,28,20,1.328,40,4
8,12,20,1.34,41,4
1,6,21,1.204,46,4
13.90909091,9,15,1.274,46,4
4,12,19,1.257,39,7
11,28,29,1.287,32,4
9,19,31,1.294,29,5
15,21,50,1.391,19,5
19,23,47,1.405,17,4
14,17,38,1.428,17,4
13,20,36,1.465,21,4
17,21,40,1.5,18,5
10,19,39,1.388,18,5
8,12,30,1.779,26,4
9,13,30,1.211,24,10
6,9,28,1.148,25,13
9,17,38,1.139,18,16
19,27,38,1.153,17,11
22,28,29,1.192,24,6
31,32,34,1.109,25,13
29,24.55555556,27,0.997,28,16
38,27.95555556,22,0.983,34,15
25,30,24,1.022,34,12
31,42,24,0.909,35,14
25.45454545,23,19,0.766,45,11
38,31.31919192,16,0.71,59,9
38,47,19,0.674,49,6
9,16,19,0.701,43,4
9,34,25,0.68,41,4
10,26,33,0.647,37,5
25,42,44,0.637,27,7
27,40,36,0.563,31,7
26,33,39,0.564,26,6
28,34,46,0.552,20,6
29,37,46,0.561,21,6
27,44,43,0.589,14,4
19,36,40,0.54,15,4
18,35,36,0.528,17,4
10,29,35,0.472,12,4
15,38,36,0.404,17,5
13,27,35,0.342,14,5
12,29,29,0.321,15,5
11,28,28,0.313,18,4
40,59,26,0.296,15,4
20,50,32,0.402,24,5
9,30,31,0.277,40,8
8,36,31,0.419,42,7
12,35,29,0.747,56,6
72,37.81818182,29,0.894,58,10
33.57142857,38,24,0.861,65,15
36.94642857,36,29,0.9,59,10
41.50198413,27,23,1.006,69,12
46.10198413,44,26,1.083,71,13
50.01107504,33,32,1.09,64,9
74,35.96969697,25,1.125,54,15
67,35.66161616,29,1.219,45,9
61,35.27188552,34,1.262,35,11
55,35.55759981,39,1.297,29,11
51,36.78011407,51,1.363,18,10
48,35.74870179,47,1.689,15,7
44,36.14137347,43,1.836,17,6
40,35.52016135,39,1.845,17,5
37,38,37,1.273,16,5
34,41.41643894,34,1.223,18,5
31,42.66067896,31,1.209,16,4
30,44.31703223,30,1.174,15,4
27,31,27,1.148,18,4
27,49,27,1.137,16,5
28,75,33,1.33,17,6
26,48,40,1.539,24,12
27,55,39,1.51,35,26
25,34,33,1.364,40,14
24,53,27,1.18,55,12
24,38,26,1.141,64,10
25,25,14,1.074,102,6
27,57,13,0.987,116,6
28,87,21,0.969,118,11
25,84,22,0.891,104,9
22,46,32,0.823,77,10
21,59,38,0.712,51,10
20,71,43,0.725,36,8
18,33,33,0.64,34,5
17,33,41,0.608,25,6
18,21,42,0.591,17,6
19,57,39,0.544,19,8
19,36,38,0.519,14,6
16,20,35,0.46,17,6
16,38,34,0.441,13,5
15,25,32,0.394,12,6
14,27,31,0.359,18,5
13,24,31,0.328,16,6
13,35,28,0.322,17,6
13,53,32,0.358,19,10
12,32,35,0.266,23,19
14,60,34,0.228,29,17
14,48,33,0.181,43,16
14,25,34,0.079,57,15
15,30,25,0.058,66,10
16,45,23,0.032,58,9
15,42,18,0.140666667,72,8
14,38,17,0.119777778,79,8
16,44,18,0.101740741,87,9
17,58,24,0.088530864,74,8
16,50,33,0.090119342,58,9
16,47,48,0.095472565,41,10
16,36,43,0.106051326,31,7
17,36,44,0.093098945,31,7
17,29,49,0.089287683,24,7
17,29,44,0.087508675,25,7
17,23,41,0.087362648,18,6
17,40,40,0.086968835,15,6
18,31,41,0.05,14,6
18,30,38,0.088028348,16,6
16,18,38,0.090350688,14,7
17,24,37,0.096221919,15,6
19,26,38,0.107448403,13,6
18,37,32,0.05,17,5
18,63,35,0.16,19,8
15,48,24,0.114,26,7
15,25,23,0.148,35,10
14,24,26,0.211,42,10
15,48,21,0.248,50,8
16,43,22,0.26,50,9
16,44,19,0.328,59,9
14,38,20,0.389,66,11
15,40,30,0.579,59,13
17,64,18,0.501,66,7
17,58,38,0.746,34,9
14,32,41,0.802,24,8
13,23,44,0.813,18,8
14,29,43,0.836,18,7
14,25,43,0.912,16,7
12,32,41,1.018,15,6
12,31,43,1.08,16,6
13,46,40,1.05,13,5
12,19,38,1.282,15,5
12,21,37,1.228,14,6
13,25,34,1.321,13,5
13,19,32,1.348,15,5
14,36,31,1.352,18,5
13,28,25,1.346,27,5
13,37,19,1.398,35,6
13,48,26,1.132,35,10
13,35,25,1.101,39,10
12,53,29,1.015,38,10
12,40,25,0.885,49,6
13,52,20,0.83,52,7
14,69,26,0.809,48,13
14,37,20,0.827,44,6
15,34,20,0.986,35,4
15,63,37,0.871,29,4
14,56,32,1.226,33,4
14,33,40,1.291,28,3
13,20,43,1.248,21,4
14,26,42,1.336,22,3
14,20,37,1.398,19,3
12,19,36,1.605,18,4
11,21,42,1.694,17,5
11,17,35,1.644,20,4
11,20,34,1.677,21,4
10,19,28,1.512,22,4
9,18,19,1.703,41,5
8,22,27,1.612,36,5
8,20,26,1.448,34,5
9,18,31,1.324,37,5
10,23,45,1.932,27,6
8,16,34,1.999,28,5
7,23,31,1.747,29,11
7,22,22,1.774,40,9
7,11,17,1.66,40,5
7,10,17,1.77,36,4
7,31,19,1.819,33,5
7,31,21,2.142,33,4
7,42,25,2.029,25,4
8,30,36,2.138,22,4
8,31,42,2.246,21,3
8,19,40,2.163,18,4
8,10,44,2.039,17,4
8,29,45,1.737,20,6
8,15,42,1.807,15,3
8,25,34,1.943,18,4
8,14,28,1.846,20,4
8,16,21,1.64,19,3
8,21,23,1.809,17,4
8,21,21,1.665,19,4
7,15,22,1.627,20,3
7,16,19,1.57,17,4
7,24,18,1.597,20,4
8,39,26,1.638,16,4
8,48,31,1.741,23,4
8,34,28,1.548,24,8
8,30,27,1.645,30,10
8,26,27,1.66,29,10
7,20,23,1.498,35,11
7,20,19,1.811,52,5
7,34,12,1.776,56,6
7,39,10,1.782,54,6
7,26,15,1.721,54,9
7,23,17,1.797,44,8
7,12,13,1.881,37,5
7,30,26,2.051,28,6
7,12,25,2.09,24,5
7,14,33,2.16,18,6
8,15,31,2.228,17,5
8,18,29,2.314,17,4
8,32,31,2.328,18,4
8,29,30,2.336,12,4
8,17,25,2.349,15,4
8,39,25,2.297,15,4
8,24,24,2.159,14,4
8,21,24,2.095,17,4
8,21,22,2.19,13,4
8,26,22,2.203,16,3
8,27,20,2.2,27,3
7,35,16,2.105,33,4
7,24,17,2.196,36,4
7,40,16,1.8,42,6
7,8,15,1.731,41,8
8,15,18,1.748,41,7
8,24,17,1.219,48,9
8,38,18,1.18,35,12
9,33,13,1.306,38,8
8,39,20,1.396,36,11
7,9,24,1.543,36,9
7,16,32,1.626,32,6
7,26,36,1.661,22,7
7,29,43,1.689,18,10
8,15,35,1.732,23,8
8,32,32,1.765,20,6
8,35,31,1.838,18,5
8,25,30,1.879,14,5
8,21,29,1.855,15,5
8,25,29,1.828,16,5
8,23,28,1.826,14,4
8,25,26,1.864,15,5
8,39,24,1.806,14,4
9,36,23,2.041,20,6
8,28,19,1.779,32,6
9,23,15,1.692,43,4
9,46,15,1.59,46,4
9,55,15,1.432,38,7
8,48,12,1.366,46,4
8,80,15,1.375,38,9
8,43,11,1.391,48,8
7,12,10,1.286,49,8
8,11,10,1.124,45,7
10,10,11,1.068,49,6
11,18,19,1.119,42,7
11,18,25,1.32,36,5
9,27,31,1.365,27,6
9,27,35,1.231,27,7
9,22,44,1.405,20,14
9,25,43,1.462,18,13
8,26,32,1.338,21,10
10,26,29,1.43,18,6
10,18,23,1.307,19,4
8,12,17,0.862,20,4
8,12,18,1.037,21,4
8,10,18,1.461,18,4
8,22,20,1.292,16,4
8,25,25,1.662,21,5
8,13,23,1.694,31,9
9,40,20,1.253454545,42,8
9,37.18181818,16,1.065,48,8
10,52,16,1.064,58,6
11,38,12,1.629,60,5
11,91,11,1.112,53,5
9,40,9,0.91,49,5
8,66,10,0.817,49,6
8,58,11,0.701,46,6
9,53,30,0.715,45,13
10,32,11,0.707,60,6
10,40,15,0.748,57,6
11,19,33,0.763,41,5
13,33,38,0.859,27,4
13,39,34,0.983,21,4
12,34,36,1.197,17,4
13,29,34,0.869,16,4
13,25,30,0.806,18,3
12,12,22,0.723,19,4
11,21,22,0.694,21,4
11,21,30,0.775,21,5
12,38,33,0.841,17,5
14,48,31,0.906,25,5
14,48,26,0.903,22,5
13,36,24,0.922,28,5
13,38,19,0.876,40,4
13,57,15,0.888,49,5
12,47,15,0.858,67,6
12,34,16,0.826,68,8
13,32,12,1.28,65,7
13,35.90909091,17,1.154,47,9
14,41,25,0.57,34,12
14,30,11,0.537,44,5
12,17,11,0.506,41,5
11,39,11,0.507,36,11
12,24,15,0.582,38,5
12,49,26,0.613,32,4
12,66,37,0.634,20,4
12,37,25,0.65,22,4
11,13,16,0.81,22,3
10,16,15,0.641,23,4
11,14,19,0.609,20,3
11,26.55555556,21,0.613,18,4
9,23.25555556,18,0.601,16,4
9,18.43737374,17,0.578,18,3
8,10,16,0.587,15,4
8,15,15,0.594,18,4
8,19,14,0.626,24,4
8,16,13,0.403,28,5
9,13,13,0.343,38,5
9,42,13,0.369,43,5
8,33,14,0.444,45,5
8,56,12,0.571,50,6
8,23,11,0.338,52,5
8,14,11,0.277,46,5
10,34,10,0.065,43,5
10,36,10,0.033,43,5
9,28,13,0.037,43,4
8,36,12,0.001,36,4
8,56,18,0.017,36,4
8,58,27,0.018,25,4
8,44,27,0.023,24,4
8,27,25,0.026,24,4
8,34,24,0.022,24,4
8,22,17,0.027,23,4
8,9,11,0.014,31,4
8,9,11,0.023,32,4
8,8,16,0.014,27,4
8,20.8,26,0.043,19,4
8,20.98181818,14,0.053,25,4
8,13,16,0.058,26,4
9,31,22,0.133,39,5
9,29,15,0.103,46,5
10,26,15,0.116,52,6
10,29,14,0.085,52,6
10,39,14,0.094,52,6
9,33,12,0.077,51,6
8,39,12,0.05,44,5
9,27,9,0.034,40,4
10,29,10,0.023,37,5
10,26,11,0.023,38,5
8,28,11,0.026,39,4
9,27,12,0.02,36,4
11,37,13,0.034,40,4
10,40,12,0.027,44,4
10,27,11,0.029,36,4
11,64,12,0.031,31,4
10,13,10,0.024,30,4
8,39,10,0.024,30,4
8,11,11,0.02,28,4
9,11,9,0.02,28,4
10,21,10,0.02,26,4
9,19,11,0.024,26,4
8,26,12,0.044,28,4
8,20,12,0.016,28,4
8,19,11,0.027,29,4
8,21,12,0.033,26,4
8,26,13,0.035,29,4
8,37,12,0.044,32,4
9,28,14,0.056,33,4
9,16,13,0.985,34,4
8,34,13,0.686,34,4
8,21,12,0.687,33,4
8,21,12,0.694,36,4
8,27,13,0.659,33,4
8,41,15,0.693,32,4
8,35,17,0.719,32,4
8,18,15,0.726,35,4
8,31,16,0.733,31,4
8,23,19,0.738,24,4
8,23,17,0.73,23,4
8,38,17,0.718,22,4
8,14,13,0.746,24,4
8,10,18,0.741,19,4
8,11,16,0.737,18,4
8,20.90909091,15,0.726,20,4
8,10,21,0.761,19,4
8,19,22,0.794,15,4
8,21,20,0.818,19,4
11,52,18,0.87,20,6
8,9,17,0.817,27,7
9,26,16,0.794,36,5
9,14,14,0.793,42,5
9,20,13,0.727,38,4
9,91,11,0.758,52,4
8,38,11,0.708,51,6
8,23,11,0.604,50,7
8,11,12,0.68,50,7
9,20,14,0.74,42,5
9,20,14,0.74,42,5
9,20,14,0.74,42,5
9,20,15,0.64,40,5
10,28,21,0.77,33,5
11,41,41,0.76,15,4
11,41,41,0.76,15,4
13,20,34,0.602,19,4
13,24,27,0.61,21,3
11,20,22,0.588,24,4
10,26,26,0.717,20,4
10,18,21,0.762,24,4
11,21,29,0.786,22,4
11,20,26,0.799,25,4
11,22,17,0.836,30,4
13,59,30,0.907,27,5
14,47,24,0.913,50,7
15,33,21,0.881,72,8
18,49,19,0.851,73,7
19,50,15,0.866,73,7
19,42,12,0.845,76,8
