PM25,PM10,NO2,CO,O3,SO2
53,47.92537037,50,0.74,53,14
43,46.93188552,50,0.75,53,15
6,34,43,0.707,52,14
8,35,40,6.804,53,27
10,41,40,0.754,54,23
10,41,37,0.728,53,32
13,36,31,0.686,56,20
12,22,29,0.645,52,17
13,18,22,0.632,55,12
12,18,15,0.607,54,8
10,36,16,0.64,55,9
10,53,23,0.709,67,10
14,81,40,0.77,68,11
20,89,50,0.82,91,11
20,48,43,0.785,123,16
22,48,13,0.766,154,10
21,51,9,0.763,138,10
18,39,9,0.708,121,8
18,50,9,0.705,105,8
18,35,12,0.685,94,7
17,63,12,0.681,98,7
17,54,11,0.686,98,7
18,43,14,0.676,89,6
16,49,16,0.675,87,8
15,60,19,0.663,82,9
16,43,14,0.671,83,9
18,32,12,0.685,80,8
18,20,10,0.682,81,9
16,22,11,0.666,76,10
15,30,10,0.652,76,9
15,24,9,0.654,81,8
15,17,8,0.644,80,8
15,26,17,0.649,70,11
16,31,35,0.66,63,12
16,41,34,0.716,65,12
18,56,28,0.768,83,10
20,38,25,0.74,94,10
22,35,22,0.715,106,10
20,26,10,0.676,115,7
23,99,11,0.743,128,9
23,54,11,0.768,137,9
22,70,12,0.777,130,8
23,67,13,0.797,131,9
23,46,12,0.783,125,10
22,59,39,0.78,107,14
20,64,41,0.778,93,11
20,65,46,0.779,85,12
21,38,54,0.774,83,12
22,42,70,0.785,70,16
23,44,56,0.776,66,12
23,43,52,0.79,67,12
23,40,51,6.769,67,11
26,29,31,0.789,75,10
28,45,29,0.744,76,10
26,38.09090909,26,0.728,73,10
26,32,25,0.714,72,9
23,43,21,0.703,62,8
21,35,18,0.696,66,8
23,37,28,0.745,70,10
23,29,38,0.823,73,11
25,67,40,0.919,77,12
29,123,54,1.004,80,11
33,98,54,1.047,98,11
34,80,46,1.036,117,11
36,50,27,0.987,147,13
43,86,17,0.973,157,15
42,142,25,0.988,150,15
42,100,25,1.024,154,14
46,115,21,1.012,156,13
40,78,35,0.967,127,11
32,49,67,0.996,93,12
29,47,58,0.955,81,12
26,40,48,0.908,71,11
24,62.5,52,0.837,65,10
24,55.5,41,0.771,62,9
21,50,31,0.735,61,7
19,106,34,0.721,56,6
17,23,50,0.717,48,12
17,17,42,0.711,51,15
18,23,29,0.839,55,14
17,19,19,0.848,62,12
15,45,36,0.808,59,12
15,46,39,0.816,58,15
16,48,27,0.854,62,13
17,73,36,0.913,68,11
21,79,41,0.963,88,11
25,97,48,0.983,95,11
26,66,40,1.007,116,14
32,79,20,1.009,152,13
45,138,14,1.073,178,14
45,122,15,1.118,188,16
32,69,29,0.938,137,11
30,134,13,0.842,128,3
27,76,26,0.839,106,3
27,52,35,0.827,104,5
33,84,46,0.874,95,7
36,61,24,0.861,111,5
33,37,25,0.853,108,5
27,59.36363636,14,0.771,113,4
25,30,30,6.891,100,5
23,33,28,0.772,93,3
28,37,15,0.802,93,5
33,48,24,0.862,85,8
36,61,31,0.894,80,7
35,52,36,0.869,84,8
28,38,36,0.85,83,9
25,65,37,0.887,90,10
21,50,46,0.904,103,11
22,47,48,0.966,91,10
21,59,44,0.994,97,11
21,45,39,0.975,98,12
21,40,22,0.917,114,11
22,41,16,0.918,122,11
24,62,16,0.937,128,11
22,100,38,0.927,122,21
23,50,16,0.914,128,10
23,52,25,0.908,112,8
24,96,35,0.92,102,9
23,77,57,1.003,81,10
27,68,70,1.064,70,9
25,40,56,0.965,70,10
25,55.33333333,32,0.894,85,10
27,42,13,0.924,115,7
24,47,14,0.851,98,4
22,44.33333333,13,0.818,98,5
23,40.60606061,14,0.805,87,5
22,26,14,0.808,85,4
19,25,12,0.78,87,5
21,21,18,0.795,85,7
18,42,23,0.803,75,9
17,36,31,0.83,76,11
19,56,37,0.863,88,11
22,50,26,0.903,95,14
26,103,35,0.971,92,13
26,52,27,0.972,109,14
24,66,20,0.947,130,12
22,69,22,0.935,110,10
25,37,63,0.979,102,20
27,51,43,0.948,116,16
27,51,35,0.953,114,14
24,32,36,0.925,113,18
24,45,73,0.923,87,30
23,30,49,0.904,84,14
22,23,30,0.873,72,9
20,34,40,0.865,64,9
21,26,44,0.907,61,9
21,24,37,0.908,62,9
20,30.18181818,38,6.993,62,8
20,39,47,0.966,63,16
20,29,46,0.919,59,18
19,26,46,0.876,60,16
19,26,43,0.86,59,17
18,30,40,0.86,57,18
18,59,39,0.885,63,30
19,54,38,0.942,66,28
19,31,35,0.925,71,26
18,63,25,0.914,77,10
16,56,20,0.707,85,9
16,32,19,0.623,93,8
17,29,17,0.629,116,8
15,20,13,0.646,107,7
15,67,16,0.657,101,5
15,96,22,0.616,101,5
16,74,46,0.654,90,4
16,50,37,0.621,92,7
16,29,21,0.62,94,10
15,41,37,0.633,75,12
16,32,37,0.657,76,9
16,31,22,0.593,76,9
14,20,18,0.593,75,10
14,16,14,0.597,75,9
14,25.77777778,11,0.622,74,9
14,25.77777778,10,0.61,78,7
13,25.5959596,10,0.551,73,7
13,15,12,0.547,71,8
13,24,36,0.549,55,20
14,24,40,0.518,58,19
14,29,27,0.513,66,12
15,39,52,0.538,65,16
16,24,55,0.537,68,26
17,63,49,0.537,70,30
17,106,35,0.525,83,25
16,48,15,0.555,101,11
16,22,19,0.551,98,15
16,61,9,0.54,104,8
15,60,11,0.563,97,7
14,102,11,0.574,101,8
16,50,12,0.574,96,8
15,29,13,0.546,93,7
17,32,14,0.513,88,9
18,31,19,0.54,91,13
18,25,16,0.534,91,12
19,40,35,0.536,82,17
18,35,24,0.52,81,11
19,28,18,0.482,86,11
15,17,11,6.58,89,9
12,15,10,0.416,84,9
11,11,11,0.405,74,9
11,14,9,0.406,71,8
10,23,11,0.402,71,6
9,14,14,0.4,63,6
9,10,13,0.429,64,6
9,27,18,0.466,66,6
10,46,38,0.512,65,32
11,44,26,0.504,76,12
10,33,26,0.59,76,12
11,51,19,0.56,87,13
10,12,16,0.416,73,8
10,41,11,0.419,97,8
9,60,22,0.45,82,8
8,23,54,0.476,70,33
9,15,28,0.43,83,11
9,36,43,0.438,74,12
8,12,26,0.402,82,9
10,21,49,0.433,66,13
9,16,56,0.454,52,14
10,10,50,0.441,53,10
9,42,49,0.471,55,10
9,42,49,0.56,55,10
9,12,45,0.53,53,10
9,24,43,0.58,56,12
9,13,42,0.55,58,12
10,14,37,0.56,55,11
10,14,33,0.56,55,9
10,14,27,0.54,61,8
10,11,23,0.54,62,8
10,22,25,0.55,59,7
10,22,25,0.56,62,8
11,17,25,0.56,71,8
11,53,19,0.55,76,9
10,53,28,0.61,70,10
11,45,28,0.6,74,10
10,18,23,0.56,81,9
12,45,19,0.55,76,8
11,44,45,0.496,75,8
11,37,62,0.506,74,9
12,65,46,0.509,72,11
13,31,67,0.53,73,18
13,28,57,0.507,69,13
13,39,53,0.513,74,9
13,24,50,0.497,61,10
14,31,53,0.544,59,10
14,16,40,0.536,61,7
13,17,30,6.436,61,6
13,15,28,0.525,58,6
12,12,25,0.469,64,7
10,12,20,0.427,60,7
10,28.3,19,0.401,62,6
9,29.75454545,20,0.39,65,8
9,26,22,0.415,61,8
10,50,38,0.542,63,10
11,49,38,0.535,69,11
11,55,23,0.474,75,9
12,47,26,0.499,77,9
13,88,28,0.53,89,9
10,48,24,0.494,91,10
9,28,24,0.469,92,10
11,39,35,0.554,83,12
11,33,28,0.553,91,11
12,41,21,0.494,90,9
12,41,23,0.478,82,9
11,52,38,0.476,71,10
10,17,35,0.442,67,10
11,20,42,0.458,60,9
10,25.63636364,20,0.384,68,8
10,19,24,0.385,66,8
9,13,23,0.397,67,7
8,19,20,0.397,67,7
8,16,14,0.371,67,7
8,11,14,0.379,69,7
7,22,18,0.397,62,7
7,14,15,0.39,64,7
7,14,17,0.392,65,7
7,25,21,0.418,62,7
8,50,25,0.429,64,11
7,39,22,0.406,71,10
9,30,17,0.396,69,9
11,39,11,0.395,75,9
10,50,12,0.44,78,9
9,45,13,0.471,93,9
8,40,8,0.448,94,8
9,82,10,0.464,96,8
8,44.63636364,17,0.497,96,8
7,41,15,0.441,79,4
9,83,16,0.455,76,5
8,42,37,0.489,68,6
10,27,40,0.492,63,4
10,12,32,0.457,59,5
9,25,21,0.43,65,6
9,19,24,0.428,66,5
9,15,18,0.435,64,6
9,19,21,6.525,63,6
8,16,20,0.446,69,7
8,10,17,0.417,67,7
7,30,25,0.433,65,9
7,9,18,0.43,72,10
7,9,16,0.425,69,10
7,13,17,0.407,66,9
7,27,18,0.408,69,11
7,41,17,0.43,72,10
7,29,12,0.439,82,9
7,30,12,0.454,77,8
6,32,11,0.475,77,8
7,27,9,0.45,91,8
7,37,10,0.49,98,9
6,48,16,0.568,96,10
8,51,14,0.529,93,9
9,47,12,0.478,86,8
10,77,12,0.474,82,7
10,33,13,0.469,80,9
10,16,13,0.464,72,8
9,21,14,0.457,67,8
9,34,12,0.433,68,8
8,25,17,0.458,66,7
8,17,13,0.443,67,8
8,20.4,10,0.423,68,7
8,24,24,0.465,60,7
7,13,16,0.451,65,7
8,13,17,0.444,66,8
8,8,13,0.436,66,6
8,27.94545455,13,0.433,65,7
8,33,20,0.477,61,8
8,41,22,0.473,67,8
9,49,31,0.541,61,8
9,42,29,0.558,71,12
10,47,21,0.521,75,11
11,28,14,0.544,92,9
10,116,19,0.552,92,10
7,65,19,0.568,84,9
8,37,20,0.582,79,7
11,58,17,0.59,85,6
10,62,30,0.595,82,9
9,29,24,0.604,80,8
10,28,18,0.59,78,6
11,18,15,0.615,74,7
10,31,21,0.634,66,6
11,17,15,0.71,74,7
11,17,15,0.71,74,7
11,17,15,0.71,74,7
13,44,26,0.74,63,17
14,56,33,0.578,68,17
15,47,30,0.582,69,14
15,80,35,0.583,68,19
12,53,28,0.564,78,16
12,69,35,0.575,75,17
13,60,17,0.552,81,6
13,83,26,0.574,74,8
11,47,55,0.605,61,25
13,29,47,0.549,73,12
13,22,30,0.539,72,7
13,23,24,0.514,72,5
12,33,27,0.533,74,6
11,18,34,0.528,70,7
11,16,40,0.559,62,10
11,15,54,0.598,69,35
12,18,51,0.608,64,37
11,32,54,0.665,72,25
10,21,48,0.641,68,15
11,28,44,0.628,73,13
11,19,16,0.501,77,5
11,36,9,0.467,80,7
9,32,12,0.491,83,7
8,20,42,0.514,76,34
9,17,53,0.508,74,25
9,18,47,0.493,76,14
9,16,45,0.502,83,13
9,19.8,21,0.465,89,7
8,14,24,0.454,80,7
6,16.52727273,33,0.479,81,7
6,14,33,0.491,82,10
6,15,49,0.492,78,26
6,16,37,0.476,85,13
6,18,44,0.5,76,11
7,14,49,0.495,79,10
7,15,56,0.521,71,18
8,19,47,0.517,73,12
7,16,52,0.485,74,12
8,14,50,0.488,75,10
7,10,51,0.464,71,17
8,18,50,6.463,76,15
8,11,41,0.437,79,9
9,20.72727273,40,0.436,79,8
8,22,41,0.438,77,26
7,17,42,0.422,79,13
8,25,48,0.442,79,48
8,43,42,0.464,73,39
8,33,47,0.511,61,27
10,32,37,0.524,80,16
10,53,24,0.498,76,9
10,47,34,0.484,80,15
10,17,21,0.498,85,9
10,52,11,0.483,90,8
9,33,10,0.465,85,6
8,33,11,0.476,79,7
10,39,16,0.483,79,8
10,33,15,0.483,77,7
9,44,19,0.49,72,9
9,30,30,0.526,65,8
9,30,36,0.566,66,8
10,27,38,0.578,67,9
10,26,43,0.596,69,9
11,42,44,0.628,69,8
11,21,50,0.608,62,9
12,17,47,0.608,57,9
11,41,48,0.603,62,14
10,27,43,0.612,58,17
12,25,41,0.618,56,15
12,26,41,0.71,57,15
12,23,38,0.73,60,14
13,26,35,0.73,58,12
14,71,39,0.82,64,16
16,41,59,0.85,63,50
18,44,50,0.71,78,24
15,31,38,0.598,79,14
15,35,40,0.591,75,15
14,48,36,0.56,78,16
14,24,26,0.549,73,12
15,43,30,0.568,75,13
14,61,31,0.598,83,13
14,67,31,0.625,88,13
13,70,39,0.622,82,12
12,39,41,0.615,74,10
14,22,46,0.606,66,9
13,39.5,32,0.555,63,8
13,38.22727273,24,0.523,64,8
12,30,29,0.526,64,9
11,27,46,0.553,58,10
11,18,39,6.777,65,10
11,18,38,0.578,63,10
12,29,44,0.604,59,12
12,20,45,0.614,56,13
12,18,37,0.631,60,10
12,18,34,0.631,62,10
13,36,37,0.648,59,9
13,42,42,0.699,62,11
16,45,24,0.675,71,11
16,27,22,0.701,73,10
15,50,19,0.617,75,10
15,54,24,0.619,82,10
15,33,16,0.633,96,9
18,35,14,0.665,107,9
20,79,16,0.71,123,10
22,110,20,0.735,127,10
19,82,15,0.682,115,10
17,55,19,0.607,79,9
19,70,44,0.622,68,9
17,68,44,0.633,69,10
16,69.85714286,35,0.595,63,9
16,62.10714286,38,0.555,58,9
15,52.32936508,45,0.548,54,10
14,25,50,0.539,53,12
13,42.82936508,46,0.556,52,12
12,39.01118326,45,0.541,46,13
12,17,43,0.542,51,11
11,22,40,0.56,55,10
10,21,39,0.576,55,9
11,21,39,0.591,54,10
10,28,37,0.611,60,11
11,52,24,0.646,59,11
12,43,17,0.635,65,11
13,56,16,0.604,70,10
13,57,15,0.598,77,9
13,42,17,0.607,92,9.777777778
12,36,19,0.607,83.5,9.777777778
13,58,18.81818182,0.662,86.95454545,9.595959596
13,67,15,0.679,101,9
13,74,12,0.77,76,7
17,121,16,0.683,118,10
17,87,21,0.706,117,10
18,49,35,0.691,98,9
19,47,53,0.723,75,9
18,39,49,0.694,72,10
18,34,54,0.687,62,10
16,21,48,0.671,63,9
17,18,40,0.641,64,9
17,26,36,6.652,59,9
16,19,37,0.629,62,9
15,26.45454545,18,0.563,66,9
14,43,29,0.528,59,11
12,17,24,0.52,60,10
12,14,35,0.506,55,12
12,20,16,0.491,60,10
12,40,24,0.509,65,11
12,30,21,0.522,58,10
14,38,20,0.548,63,11
16,53,20,0.555,67,12
15,39,17,0.537,67,11
15,34,18,0.557,70,11
14,26,18,0.588,82,11
15,56,29,0.657,85,13
19,51.36363636,17,0.671,98,10
17,114,17,0.677,115,9
17,68,21,0.646,102,9
17,81,53,0.685,80,11
16,32,68,0.705,59,12
17,24,67,0.669,57,11
17,27,61,0.652,55,11
16,22,44,0.617,61,10
15,18,29,0.596,64,8
15,22,22,0.59,62,8
14,21.7,14,0.57,66,9
13,19,15,0.576,66,8
13,26.06363636,17,0.575,66,9
13,24,15,0.575,68,9
12,16,15,0.582,70,8
12,13,15,0.565,70,8
12,38,16,0.576,68,7
13,66,22,0.61,67,10
13,75,32,0.622,63,11
13,75,32,0.71,64,11
20,52,21,0.74,68,10
72,61.7,22,1.24,65,10
68,66.57,13,1.23,72,7
42,61,19,1.22,80,8
41.88888889,115,11,1.05,64,5
41.58888889,61,42,1.08,50,12
41.22525253,61,42,1.08,50,12
73,49.927,19,1.22,80,8
64,45.49972727,54,1.25,49,8
12,17,50,1.4,48,8
10,26,51,1.43,50,9
9,14,51,1.4,49,9
10,16,47,1.41,52,8
8,13,47,1.42,50,8
9,13,52,1.385,51,10
8,16,53,1.4075,56,17
9,13,51,1.40875,61,22
9,10,48,1.405208333,57,9
9,15,43,1.406076389,61,9
8,16,39,1.405422454,58,9
8,10,16,1.402992863,74,7
7,14,25,1.405991673,72,7
6,32,39,1.533777387,64,7
5,21,44,1.453308637,68,8
6,18,37,1.362174378,75,8
5,10,36,1.301266739,73,10
5,17,27,1.240501062,80,10
5,21,32,2.302,31,15
6,32,37,0.765,32,14
6,44,29,0.585,43,12
6,29,23,0.797,32,4
6,18,30,0.737,32,7
6,19,39,0.656,27,12
6,20,36,0.622,34,33
7,18,36,0.562,34,14
7,20,25,0.584,42,16
8,19,27,0.606,45,7
8,28,36,0.667,31,13
8,25,18,0.641,33,11
8,22,22,0.628,27,10
9,26,12,0.626,37,7
7,16,10,0.655,33,6
8,11,18,0.683,44,7
8,32,11,0.739,37,6
6,25,21,1.087,43,12
7,56,16,0.936,43,3
6,24,17,0.893,49,10
7,27,15,0.907,37,9
7,24,23,0.91,69,13
6,22,14,0.971,57,12
7,26,25,0.99,45,12
7,29,14,1.006,43,5
7,29,17,1.036,47,8
7,17,12,1.037,41,8
7,10,18,1.031,46,8
7,25,21,1.038,42,8
6,22,20,0.993,44,8
6,13,28,0.994,33,16
6,24,34,1.016,33,25
7,28,31,0.984,33,23
7,19,26,0.955,27,21
8,28,28,1.567,27,11
7,16,22,0.908,27,12
8,28,22,0.875,25,17
9,21,18,0.835,33,15
9,16,14,0.819,31,10
9,11,14,0.787,34,10
8,41,18,0.872,38,10
9,31,25,0.59,36,20
10,23,24,0.735,39,22
11,30,23,0.737,29,12
9,48,18,0.729,29,6
9,64,13,0.757,33,7
9,32,13,0.789,45,5
8,51,15,0.77,51,7
9,28,15,0.719,48,8
7,36,13,0.685,68,9
7,34,22,0.643,60,18
7,26,33,0.597,37,24
8,22,34,0.561,40,20
9,21,36,0.535,46,21
9,18,41,0.507,28,13
10,27,30,0.506,24,8
10,39,26,0.537,31,7
9,16,36,0.534,34,20
10,11,26,0.52,32,18
11,30,17,0.516,29,16
10,21,25,0.497,35,12
10,14,23,0.48,26,11
10,13,22,0.498,26,7
10,25,21,0.55,29,8
9,28,24,0.717,29,6
10,45,19,0.817,32,7
13,75,29,0.866,42,44
14,49,35,0.741,44,43
13,45,17,0.611,35,8
12,59,9,0.571,41,7
12,50,10,0.561,50,5
12,94,10,0.588,27,7
11,56,31,0.591,44,22
12,51,10,0.567,39,8
10,29,16,0.529,38,7
10,24,15,0.494,36,7
10,20,13,0.46,44,4
11,19,25,0.444,37,6
10,23,25,0.431,32,6
10,10,25,0.388,26,6
10,24,24,0.395,35,8
8,16,29,0.377,30,10
9,14,18,0.954,31,8
9,18,24,0.332,27,8
9,10,15,0.291,39,8
9,14,10,0.274,25,6
8,13,9,0.094,35,7
8,18,23,0.241,34,12
8,33,21,0.327,33,12
8,48,24,0.405,42,16
10,29,24,0.412,54,10
10,48,22,0.437,40,11
9,26,13,0.488,48,7
9,32,13,0.544,50,8
8,27,11,0.574,46,7
8,43,8,0.622,46,6
8,14,7,0.649,40,4
8,97,10,0.66,46,7
7,55,6,0.71,50,6
7,19,8,0.733,55,6
8,22,9,0.76,48,6
11,19,20,0.786,36,14
14,30.88888889,19,0.542,49,12
13,31.18888889,21,0.65,39,13
11,23.55252525,16,0.704,37,6
10,21,12,0.725,34,8
8,21,11,0.764,33,7
8,10,12,0.778,39,6
8,17,25,0.815,24,16
8,13,13,0.78,34,5
9,10,7,0.602,28,5
9,23.18181818,12,0.606,32,6
9,26,11,0.644,30,6
9,37,12,0.753,32,5
11,47,19,0.833,32,23
11,30,15,0.826,31,19
11,23,9,0.843,40,6
11,33,10,0.848,51,4
10,56,7,0.853,36,5
9,24,5,0.875,47,6
9,24,8,0.873,43,6
11,21,8,1.217,45,5
13,34,8,0.848,46,5
11,37,12,0.878,39,7
8,44,10,0.887,34,6
7,17,11,0.889,42,6
7,32,11,0.883,34,6
6,25,10,0.881,42,7
6,18,11,0.873,32,7
6,18,10,0.879,34,7
6,12,12,1.278,31,7
6,11,11,0.906,30,7
6,20,25,0.967,25,17
7,16,23,1.039,30,11
7,18,17,1.074,28,10
7,9,20,1.104,25,18
8,20,23,1.147,38,26
8,24,19,1.154,36,21
9,38,16,1.174,36,18
9,19,12,1.167,59,12
9,22,11,1.156,42,8
9,16,6,1.143,45,7
8,34,8,1.131,42,5
7,21,6,1.123,50,6
7,34,7,1.142,54,7
7,19,8,1.148,46,6
8,33,8,1.132,49,4
8,45,10,1.119,39,4
6,37,11,1.127,46,5
8,39,13,1.116,53,3
7,47,21,1.12,43,9
6,14,23,1.122,35,10
8,14,23,1.476,30,9
7,23,22,1.677,32,12
7,12,26,1.451,32,10
7,11,16,1.318,26,6
7,19.25,28,1.255,31,9
8,16.91666667,21,1.21,33,7
9,17.91666667,17,1.186,38,8
10,19.00757576,19,1.176,31,8
10,11,29,1.153,29,13
10,22,31,0.911,35,16
10,26,22,1.135,34,17
11,24,24,1.19,42,16
11,26,25,1.207,44,15
12,44,19,1.218,37,16
11,62,13,1.23,43,10
10,37,26,1.245,42,16
10,27,19,1.243,36,11
10,33,21,1.141,44,16
10,29,14,1.1,36,13
9,29,23,1.21,40,11
10,29,28,1.415,36,13
10,39,44,1.495,28,16
10,37,31,1.38,31,23
11,32,35,1.395,28,25
10,33,19,1.401,28,15
10,62,16,1.556,35,9
8,39,15,1.972,35,7
9,13,15,1.655,33,12
10,20,25,1.649,33,20
9,31,24,1.654,32,21
10,18,23,1.658,22,21
10,34,11,1.676,36,17
8,23,8,1.673,33,7
9,28,10,1.681,36,6
9,29,10,1.672,42,5
9,34,8,1.668,30,4
8,26,9,1.63,41,5
9,23,7,1.606,38,6
9,38,5,1.6,42,5
8,17,7,1.585,39,5
8,56,8,1.589,45,5
8,26,8,1.559,33,3
9,14,7,1.535,43,5
8,55,8,1.54,35,5
6,57,10,1.55,38,7
6,39,9,1.552,44,8
6,23,13,1.547,33,7
6,38,15,2.479,30,7
7,7,21,1.799,29,10
8,20,22,1.543,35,15
7,9,24,1.408,30,13
8,16,15,1.286,30,5
7,16,21,1.221,29,8
7,10,18,1.177,31,6
8,10,9,1.145,39,5
7,24,18,1.155,32,11
8,15,19,1.148,36,6
9,22,18,1.161,35,10
8,45,14,1.15,43,10
8,35,12,1.139,57,8
8,34,15,1.15,79,11
8,12,15,1.14,78,9
61,91,12,1.32,78,10
61,91,12,1.32,78,10
65,47.25,9,1.41,81,7
67,47.53125,10,1.54,75,6
66,35,11,1.55,73,6
66,35,11,1.55,73,6
66,52.75347222,11,1.55,73,6
69,47.25347222,16,1.3,68,6
70,40.88983586,36,1.23,56,10
45,47,58,1.35,46,16
45,47,58,1.35,46,16
34,34,57,1.38,47,14
21,36,41,1.556,39,9
21,21,32,1.423,33,7
19,35.68898359,32,1.196,32,6
17,20,25,0.956,34,6
17,25,28,0.809,48,3
14,36.60808942,28,0.719,48,3
14,32,28,0.683,48,3
13,54,28.83333333,0.713,40.5,4.666666667
14,34,28.30555556,0.677,41.75,4.277777778
17,63,27.68981481,0.622,43.375,3.990740741
17,48,28.13811728,0.631,44.9375,3.655864198
18,45,28.16113683,0.619,44.42708333,3.765174897
16,32,28.18799297,0.627,43.83159722,3.892704047
15,38,28.21932513,0.62,43.13686343,4.041488054
15,26,28.11699043,0.619,43.57634066,3.937291619
13,45,28.08556291,0.593,43.88073077,3.880543926
13,47,28.15152093,0.577,43.96501924,3.86217779
12,55,28.15375487,0.434,43.80293911,3.896563389
12,49,28.15252454,0.609,43.69891507,3.918461471
13,60,28.14661313,0.651,43.67680138,3.922754375
13,27,28.13449447,0.66,43.76679104,3.902965428
14,30,28.13741181,0.665,43.79853277,3.897244396
12,26,28.14605329,0.633,43.7848331,3.900027808
11,23,28.14514202,0.616,43.75480208,3.906336145
10,20,28.14370654,0.621,43.74677924,3.907964937
10,11,28.14223688,0.535,43.7547566,3.906215515
9,24,28.1415075,0.445,43.76774914,3.903459038
8,24,25.26515115,0.589,45.8010647,3.774463977
9,21,22.87297467,0.602,46.20124811,4.037308428
8,22,20.74563542,0.628,45.44737776,4.15952756
9,13,18.63112122,0.632,44.47189756,4.268893946
9,17,17.07260244,0.63,44.58582672,4.640897133
9,32,8,0.637,58,3
9,30,9,0.623,47,6
9,31,9,0.594,37,5
8,48,7,0.58,34,5
7,56,11,0.616,45,8
6,22,10,0.606,44,6
7,52,9,0.571,42,8
7,61,9,0.579,30,6
6,40,9,0.556,50,6
7,51,9,0.537,51,7
6,31,11,0.53,42,7
6,26,11,0.533,38,6
6,14,13,0.535,41,7
7,26,18,0.53,35,6
6,18,16,0.534,31,7
6,18,21,0.55,63,9
6,21,17,1.11,36,10
6,14,21,0.553,37,8
6,9,10,0.547,31,6
6,16,8,0.543,40,6
5,25,8,0.54,35,5
6,31,12,0.539,27,9
6,14,19,0.561,32,19
6,28,19,0.555,32,20
6,32,8,0.556,39,10
6,33,10,0.542,39,7
6,37,9,0.543,37,9
6,29,8,0.547,48,6
6,12,6,0.527,31,4
6,45,7,0.512,46,8
6,61,8,0.512,55,6
6,45,10,0.777,44,5
6,22,12,0.869,58,8
6,24,15,0.689,46,8
6,27,11,0.661,38,5
6,32,14,0.626,39,5
6,23,10,0.628,30,6
6,20,12,0.592,37,6
6,29,14,0.586,33,6
6,13,10,0.574,37,5
6,9,10,0.536,34,5
6,12,8,0.512,39,6
6,8,11,0.482,37,6
6,14,25,0.479,34,9
6,11,23,0.863,32,9
6,14,13,1.044,31,7
6,17,11,0.729,32,6
6,28,12,0.631,28,8
6,28,12,0.138,36,15
7,58,21,0.345,34,13
7,67,13,0.447,30,10
7,22,11,0.496,39,9
8,35,7,0.49,30,7
7,44,11,0.502,43,6
7,28,16,0.504,57,6
8,39,12,0.52,50,6
9,26,22,0.509,47,15
9,47,43,0.5,41,20
9,31,28,0.481,46,12
10,24,34,0.757,40,9
11,39,43,1.001,35,10
12,42,48,0.993,26,13
14,20,45,0.936,28,9
15,25.72727273,42,0.806,30,7
14,21,34,1.269,25,7
13,18,40,0.751,28,8
12,12,42,0.721,34,11
12,14,48,0.695,37,14
11,15,42,0.626,33,13
11,46,15,0.552,41,7
9,13,13,0.516,38,7
9,38,12,0.497,34,7
9,62,20,0.559,39,6
9,46,19,0.611,26,8
11,62,17,0.606,35,6
14,74,26,0.356,53,6
15,66,16,0.393,79,7
19,46,12,0.46,82,7
23,83,12,0.468,89,11
25,86,12,0.452,88,9
29,98,15,0.435,111,10
30,91,30,0.416,97,12
26,107,47,0.431,64,9
23,61,44,0.396,58,8
24,52,46,0.387,48,7
23,53,50,0.359,35,6
21,32,45,0.336,34,6
20,26,42,0.302,31,7
19,26,35,0.282,36,20
17,43,49,0.294,27,11
17,30,48,0.305,30,12
18,35,47,0.312,25,9
18,22,35,0.325,32,8
18,38,37,0.337,31,8
19,36,31,0.36,37,7
25,77,39,0.447,35,8
27,74,43,0.512,43,11
29,75,28,0.367,62,10
33,80,29,0.388,67,9
36,85,15,0.388,82,10
33,62,9,0.357,84,6
34,65,11,0.355,75,7
35,125,14,0.372,60,10
27,128,16,0.264,80,6
24,54,26,0.209,57,4
26,39,44,0.258,44,4
27,36,43,0.269,47,4
29,60,51,0.303,42,8
28,42,26,0.241,59,28
30,87,15,0.271,72,7
31,69,58,0.343,44,25
33,69,81,0.33,52,29
33,73,40,1.001,59,21
33,36,47,0.332,41,15
31,37,38,0.299,62,22
29,39,45,0.293,56,21
28,45,25,0.266,66,12
27,61,52,0.262,52,21
25,46.81818182,53,0.266,56,19
27,41,36,0.274,39,17
27,45,20,0.282,50,4
28,49,16,0.354363636,59,5
27,50,11,0.051,57,5
27,39,11,0.116,71,6
27,37,8,0.15,57,5
26,34,8,0.941,54,7
28,41,9,0.997,73,7
28,41,10,1.056,54,6
27,45,13,1.087,62,6
26,70,16,1.11,58,6
26,60,15,1.153,71,6
27,50,15,1.179,60,7
26,32,11,1.181,56,8
25,35,22,1.186,55,11
27,44,23,1.217,53,9
25,51,39,1.294,44,9
28,50,55,1.356,35,11
29,44,38,1.346,50,11
28,40,36,1.337,44,14
28,32,35,1.323,45,11
30,31,26,1.316,34,7
29,46,12,1.331,43,7
30,41,22,1.356,42,8
28,82,26,1.414,40,9
29,51,36,1.455,38,15
27,40,25,1.396,66,16
26,39,9,1.372,49,7
25,43,10,1.454,51,6
25,34,8,1.605,89,7
26,43,10,1.644,80,8
24,78,10,1.64,71,5
22,53,7,1.619,54,8
24,64,10,1.636,51,7
22,40,13,1.623,58,8
23,45,10,1.649,46,8
24,38,10,1.705,66,7
26,65,14,1.748,52,8
22,44,12,1.751,63,9
20,31,11,1.71,66,9
18,33,12,1.682,47,8
18,37,24,1.998,51,12
17,36,23,1.652,47,11
15,23,15,1.642,38,7
17,18,10,1.629,59,9
