PM25,PM10,NO2,CO,O3,SO2
12,23,34,0.598,3,5
15,28,21,0.708909091,2,4
14,29,22,0.692,5,5
15,32,24,0.723,2,5
18,36,23,0.819,1,5
19,38,17,0.827,4,4
15,32,15,0.76,10,7
12,19,10,0.629,16,6
13,18,12,0.656,16,5
15,20,13,0.672,31,5
13,14,13,0.636,41,6
9,10,9,0.582,19,6
7,10,10,0.58,20,6
8,23,14,0.722,17,5
8,22,16,0.688,34,5
11,22,13,0.657,64,6
10,16,14,0.614,34,5
12,23,10,0.616,24,4
13,28,15,0.654,18,4
11,26,16,0.662,15,4
13,30,19,0.668,11,5
15,35,19,0.694,8,5
15,35,18,0.721,7,5
14,32,15,0.722,8,167
15,31,125,0.612,16,5
13,21,38,2.53,10,4
11,21,10,0.628,133,3
10,12,8,0.609,10,3
11,16,9,0.624,7,3
12,23,9,0.701,7,3
11,27,8,0.667,10,5
11,25,8,0.633,16,5
11,13,7,0.62,30,5
11,15.7,6,0.591,43,5
11,11,6,0.596,46,4
9,16.15454545,5,0.57,41,4
8,8,4,0.545,35,4
8,10,5,0.534,33,4
8,12,5,0.55,32,5
6,15,6,0.547,27,5
7,18,8,0.547,27,5
7,15,10,0.547,16,4
7,20,11,0.55,15,4
6,29,15,0.584,11,4
5,28,13,0.598,10,3
7,26,10,0.594,12,3
9,22,8,0.603,10,3
9,24,11,0.595,4,3.363636364
8,29,29,0.533,3,4
9,26,11,0.636,1,3
11,26,12,0.63,5.090909091,3
11,28,12,0.659,1,3
13,32,12,0.694,1,3
15,34,9,0.775,2,3
14,34,12,0.731,4,5
13,31,11,0.656,8,6
14,30,12,0.642,13,6
16,22,12,0.623,30,6
17,30.54545455,10,0.585,58,6
17,21,10,0.585,87,5
16,20,12,0.58,90,5
15,30,12,0.584,96,5
17,37,13,0.606,106,5
18,45,18,0.626,117,5
30,106,42,0.856,128,5
27,75,62,0.914,73,7
23,74,70,0.938,15,8
18,62,62,0.961,1,9
17,62,62,0.96,1,9
14,60,53,0.88,1,7
19,49,38,0.938,1,5
22,50,31,0.986,8.818181818,4
24,52,30,1.014,1,5
26,62,26,1.02,1,8
26,61,25,1.02,1,6
27,60,25,1.032,1,5
30,61,26,1.062,1,5
30,62,23,1.125,1,5
30,64,30,1.111,2,6
27,52,36,1.018,5,8
23,43,44,0.88,9,14
24,30,41,0.831,22,12
24,48.8,28,0.805,68,10
24,51.52727273,14,0.757,92,8
26,33,12,0.772,98,7
25,32,13,0.762,99,6
25,42,15,0.754,105,6
31,69,20,0.812,141,7
36,91,46,0.926,118,8
24,48,32,0.81,46,5
26,55,39,0.844,29,5
32,65,41,0.88,21,5
32,58,31,0.823,33,6
25,66,21,0.768,36,5
27,58,28,0.823,27,5
25,64,24,0.82,24,4.909090909
21,47,39,0.699,24,5
24,54,17,0.828636364,23,4
25,55,17,0.806,23.63636364,5
23,50,15,0.809,15,5
24,50,14,0.853,11,4
29,53,18,0.922,10,4
30,48,17,0.912,17,5
44,60,13,0.963,40,8
47,60.7,14,0.932,59,10
43,64,15,0.904,88,9
56,63.47,12,0.874,120,8
56,69,9,0.84,172,7
60,88,10,0.864,181,6
53,70,9,0.836,183,6
52,72,9,0.822,181,6
57.3,90.05222222,39,1.01,263,6
80,165,40,1,263,6
56.39090909,95.70522222,53,1.093,232,8
65,96.25067677,82,1.116,116,9
59,120,66,1.011,93,9
49,99,55,0.937,64,7
46,92,62,0.921,36,8
43,92,54,0.923,26,7
30,75,44,0.852,24,7
29,54,32,0.848,33,8
32,64,25,0.82,28,6
28,53,24,0.808,19,5
23,31,26,0.874,19,6
24,52,22,0.944,13,6
26,54,25,1.066,9,6
30,72,33,1.06,14,11
35,84,36,1.007,22,17
35,80,33,0.941,51,17
50,118,37,0.976,101,15
65,113,33,0.977,181,15
55.5,129,26,0.998,273,17
59.13636364,147,29,1.028,294,17
95,147,29,1.02,294,17
75,133,25,1.011,276,18
72,134.7,30,1.009,255,14
72,186,39,1.102,248,12
66,160,50,1.204,179,10
38,122,72,1.194,63,12
26,92,62,0.989,17,9
47,101.8818182,61,1.06,10,7
30,98,59,1.096,7,8
24,81,55,1.008,1,8
20,52,47,0.964,1,8.909090909
23,24,41,0.927,6,10
23,38,47,0.984272727,5,10
24,43,44,1.027,488,10
31,55,38,1.002,12,8
25,57,33,0.922,6,6
21,52,30,0.89,6,6
23,92,33,0.942,5,7
23,51,30,0.918,34,11
31,84,26,0.899,61,10
49,109,26,0.943,140,9
70,133,26,1.03,225,11
86,189,26,1.09,292,10
90,154,23,1.124,315,10
87,156,23,1.183,327,9
86,173,26,1.234,341,7
66,164,19,1.067,256,6
34,63,8,0.857,155,4
36,130.7,11,0.902,153,7
44,76,20,0.986,103,9
68,123,38,1.186,93,5
61,100,64,1.307,55,3
61,109,73,1.268,25,3
72,85.07,74,1.222,29,4
52,54,39,1.159,55,3
60,60,28,1.109,49,3
66,77.55181818,35,1.215,7,4
62,69,35,1.251,1,4
53,66,33,1.198,2,5
48,62,29,1.179,1,5
47,65,28,1.163,1,4
43,60,33,1.141,1,5
30,46,36,1.107,1,9
34,74,35,1.079,11,13
41,88,39,1.124,31,14
39,89,38,1.12,52,14
34,85,23,1.08,177,14
32,74,17,1.04,197,10
32,64,14,1.02,206,7
29,40,12,0.97,202,10
41,81,21,1.07,234,10
41,81,21,1.07,234,10
41,81,21,1.07,234,10
44,98,31,1.19,165,9
46,139,50,1.34,125,6
35,127,50,1.22,75,6
25,59,35,1.12,91,7
27,43,16,1.07,151,4
23,32,20,1.04,30,3
30,42,22,1.29,34,3
31,44,17,1.1,1,3
28,39,14,1.08,1,4
31,42,16,1.06,1,7
35,47,17,1.11,1,4
39,50,16,1.13,1,5
35,55,14,1.2,1,7
43,61,25,1.23,1,7
45,61,30,1.2,1,8
44,83,34,1.162,96,14
42,74,24,1.115,142,10
38,50,15,1.063,175,9
41,69,11,1.043,183,8
43,62,9,1.021,186,7
51,80,13,1.055,223,7
40,90,21,1.072,177,6
34,82,33,1.195,133,6
26,61,52,1.077,77,11
26,93,50,1.081,50,8
21,64,42,1.059,36,5
18,27,41,1.009,31,5
18,39,40,1.008,27,5
19,46,34,0.99,28,5
17,38,33,0.971,24,5
16,36,32,0.988,21,5
18,23,23,0.954,50,5
18,39.27272727,23,0.967,54,4
19,40,14,0.919,41,4
20,33,13,0.944,33,4
19,37,17,1.029,26,4
20,53,15,0.986,53,5
20,60,29,1.053,33,4
20,45,27,1.051,45,4
20,42,16,1.002,72,3
22,42,10,0.954,106,3
30,30,13,0.973,124,4
28,32,8,0.949,124,3
31,33,28,1.002,95,3
28,69,46,1.12,69,3
32,79,40,1.291,94,4
38,97,40,1.26,81,5
46,89,40,1.249,57,5
52,91,46,1.389,29,5
60,114,49,1.502,14,5
62,124,64,1.523,1,6
59,125,61,1.465,1,6
35,67,39,1.168,3,5
31,50,30,1.081,2,5
33,57,44,1.082,1,6
43,76,38,1.285454545,1,4
46,76,31,1.261,6.909090909,5
45,73,28,1.233,1,4
41,70,22,1.206,1,4
40,75,23,1.257,3,4
42,78,27,1.362,21,6
27,49,14,1,41,6
24,39,10,0.958,63,5
28,32,11,0.972,100,5
28,32,3,0.96,36,4
31,56.4,16,1.046,140,4
38,55.76363636,39,1.135,146,3
32,75,39,1.188,128,4
26,70,43,1.166,112,4
25,50,34,1.098,132,4
25,64,47,1.148,98,3
24,68,34,1.065,62,4
25,64,33,1.064,45,5
28,58,30,1.067,44,6
28,52,24,1.068,44,9
34,64,26,1.087,42,7
37,65,40,1.098,23,7
30,59,34,1.085,16,6
29,46,28,1.194,29,7
19,24,17,1.054,34,5
20,34,16,1.022,19,4
20,27,18,1.043,16,4
24,43,20,1.068,13,5
29,47,18,1.092,16,4
21,41,15,1.063,32,6
18,33,10,1.009,48,6
18,29,10,1.005,64,5
19,39,9,1.008,84,5
17,31,12,1,96,4
15,42,24,1.008,71,3
16,38,35,1.059,58,3
16,26,35,1.046,71,4
22,77,38,1.116,89,5
18,41,47,1.111,48,10
18,50,61,1.142,17,23
25,69,73,1.227,8,19
22,56,72,1.182,4,14
20,75,66,1.198,4,10
17,49,58,1.139,3,8
18,60,55,1.161,3,7
18,55,50,1.156,3,6
17,53,49,1.128,3,9.454545455
20,59,58,1.135,4,12
23,61,41,1.131454545,4,11
18,41,43,1.107,7.818181818,6
17,43,38,1.096,6,5
15,36,38,1.094,4,6
14,24,33,1.106,10,6
16,30,29,1.126,16,5
18,35,22,1.141,30,5
18,29,23,1.098,33,4
16,24,12,1.021,56,4
32,56,19,1.086,87,6
46,60,26,1.142,129,7
37,51,31,1.159,100,10
35,51,32,1.15,100,10
37,69,38,1.14,87,9
30,58,70,1.33,36,6
18,42,43,1.173,51,6
20,54,50,1.196,27,9
17,28,53,1.139,18,9
20,60,60,1.159,9,8
17,57,47,1.122,13,6
17,47,40,1.142,13,6
16,35,32,1.085,13,6
16,36,36,1.076,4,6
15,39,31,1.064,2,5
14,36,28,1.046,3,5
23,54,31,1.186,5,7
36,94,29,1.369,8,8
35,81,24,1.427,7,7
38,81,25,1.395,8,7
31,77,31,1.349,11,7
22,41,29,1.15,19,7
23,34,31,1.143,32,7
24,45,27,1.09,70,6
29,52,25,1.077,106,5
23,31,20,1.065,128,4
17,53.36363636,12,1.001,136,4
16,33,21,0.995,94,5
17,78,23,1.1,111,5
15,61,29,1.091,104,5
15,74,39,1.18,75,6
15,61,43,1.186,59,6
16,37,44,1.112,35,5
15,47,39,1.041,26,4
15,43,28,1.012,33,4
14,42,26,1.043,35,4
11,33,26,1.015,29,5
10,21,22,0.995,24,5
11,33,62,0.986,21,6
14,44,31,1.059090909,13,6
13,49,33,1.1,22,6
16,48,26,1.074,12,5
19,28,25,1.08,11,4
22,48,24,1.145,12,5
23,59,28,1.159,20,9
19,40,28,1.128,32,9
13,37.81818182,18,1.002,41,8
14,16,12,1.005,70,6
16,31,11,1.03,110,5
18,30,8,1.021,136,5
18,35,9,1.016,143,4
16,32,9,1.002,144,5
14,83,17,1.029,95,5
14,20,18,1.014,49,4
15,66,26,1.064,49,4
14,46,33,1.084,35,5
14,22,39,1.048,19,6
14,40,32,1.021,23,5
12,78,23,1.024,25,4
10,43,18,1.008,31,4
9,40,27,1.005,21,5
10,43,41,1.034,6,169
9,20,122,1.006,30,5
12,29,45,4.671,31,5
15,35,26,1.634,134,6
13,38,27,1.16,22,7
12,30,26,1.121,20,7
13,32,23,1.098,21,6
14,41,20,1.1,25,7
13,36,16,1.088,33,6
14,36,15,1.087,47,7
18,35,14,1.07,63,6
16,37.54545455,10,1.009,74,5
16,22,7,1.003,88,5
13,28,7,0.994,109,5
12,42,10,1.023,126,5
12,74,13,1.072,119,5
11,37,14,1.063,99,5
14,68,18,1.085,84,5
16,57,19,1.079,64,4
15,23,21,1.05,46,4
14,54,21,1.022,29,4
13,54,23,1.032,23,4
10,43,21,1.032,22,4
10,36,20,1.022,22,4
10,36,21,1.027,20,4.454545455
10,24,33,1.007,26,5
11,31,16,1.045727273,27,5
11,27,20,1.095,21.72727273,5
13,34,18,1.068,26,5
12,34,22,1.056,21,5
11,37,27,1.049,17,6
15,34,31,1.093,18,7
17,48,37,1.15,17,9
13,37,28,1.124,34,10
14,37,21,1.082,62,7
13,25,10,1.015,94,6
13,32,10,1.018,115,5
11,36,10,1.028,116,5
12,54,15,1.042,103,5
14,54,21,1.071,66,5
16,77,19,1.074,85,5
16,67,24,1.105,66,4
15,71,27,1.096,47,4
14,47,27,1.079,35,4
15,53,27,1.064,27,3
14,46,19,1.043,30,4
13,48,21,1.085,29,4
12,43,18,1.06,33,3
13,40,14,1.06,39,3
14,41,15,1.089,41,3
17,41,16,1.124,41,3
17,51,15,1.134,42,3
17,49,16,1.126,40,4
17,51,18,1.12,35,4
19,49,21,1.103,32,4
18,45,24,1.115,30,5
19,50,25,1.135,33,6
19,40,24,1.116,45,6
18,38,19,1.052,59,7
21,38,15,1.05,92,7
20,44,13,1.072,121,5
17,67,21,1.099,91,5
15,94,24,1.088,62,6
14,44,20,1.042,41,4
16,33,17,1.044,44,4
21,55,33,1.142,30,4
21,89,49,1.204,12,4
25,84,56,1.329,6,5
20,42,49,1.224,5,5
18,46,44,1.228,4,3
18,32,40,1.214,5,3
19,41,34,1.199,5,3
21,36,32,1.21,4,3.909090909
24,44,38,1.244,5,5
20,35,23,1.169272727,20,5
15,36.77777778,9,1.061,13.54545455,4
15,36.77777778,8,1.067,29,3
15,37.32323232,7,1.06,27,3
16,22,11,1.13,23,4
17,34,20,1.225,16,7
18,41,30,1.232,11,5
24,46,34,1.293,14,5
20,38,30,1.206,21,4
24,33,39,1.239,19,5
16,24,34,1.145,16,3
13,30.77777778,35,1.126,13,3
11,16,35,1.12,13,3
12,26,35,1.09,10,4
11,32.75308642,26,1.636,9,4
15,35.05308642,44,1.518,9,6
15,19,43,1.506,5,6
15,39.96217733,44,1.5,2,7
24,47,41,1.57,5,8
29,61,40,1.61,3,7
29,61,38,1.635,4,7
25,55,31,1.585,3,5
26,56,31,1.61,4,7
24,34,38,1.466,2,6
36,43.18181818,38,1.375,2,5
31,32,33,1.395,3,4
24,29,33,1.376,2,4
18,34,32,1.36,4,4
14,27,30,1.318,2,5
12,39,26,1.332,3,5
12,34,28,1.35,2,6
12,26,18,1.281,2,5
12,26,16,1.261,1,4
15,34,18,1.299,2,4
14,48,17,1.281,2,4
12,16,15,1.245,1,4
11,39.36363636,14,1.217,19,4
14,24,21,1.228,31,4
17,50,29,1.265,31,4
19,60,32,1.352,26,5
18,50,42,1.399,9,5
18,65,50,1.426,2,6
19,66,46,1.382,5,6
16,45,39,1.317,8,5
18,49,45,1.378,4,6
18,53,38,1.312,3,6
17,42,30,1.321,2,5.545454545
18,43,57,1.321,2,4
17,23,31,1.345818182,10,5
18,23,33,1.422,8.727272727,6
17,27,31,1.339,12,6
15,29,34,1.314,5,6
13,39,21,1.325,9,4
15,42,26,1.373,14,5
15,34,30,1.324,27,7
19,40,25,1.261,37,7
18,28,21,1.239,50,7
19,25,18,1.247,65,6
15,27,12,1.208,96,5
16,38,9,1.24,129,5
17,47,11,1.259,143,5
18,43,13,1.264,143,5
18,59,21,1.292,127,5
19,64,33,1.335,89,6
22,52,32,1.35,75,5
22,58,52,1.315,15,12
17,54,28,1.268,33,5
16,52,29,1.26,27,4
17,52,32,1.273,22,5
19,40,33,1.277,21,6
23,42,35,1.312,17,6
23,30,28,1.298,16,6
25,38,28,1.295,12,7
27,39,30,1.3,9,6
25,52,30,1.31,5,6
22,48,27,1.349,5,5
24,61,25,1.503,8,5
34,83,28,1.478,17,6
24,54,22,1.305,37,5
21,27,15,1.245,61,5
27,41,16,1.241,85,5
44,53,13,1.256,144,5
45,64,13,1.267,177,7
39,61,11,1.251,178,7
31,61,11,1.222,169,6
30,71,16,1.239,171,6
31,86,19,1.264,174,6
25,73,33,1.311,100,6
26,107,46,1.346,52,5
22,84,42,1.351,37,6
18,64,38,1.298,20,6
18,59,43,1.302,9,7
19,57,46,1.328,3,8
20,34,42,1.326,3,9
20,53,40,1.346,3,10
19,53,41,1.34,3,11
17,60,38,1.35,4,11
20,52.66666667,39,2.161,43,20
18,51.61111111,34,1.705,11,15
29,50.71296296,36,1.686,11,16
31,51.14153439,41,1.796,9,15
32,50.8760393,35,1.761,7,14
37,50.57261635,33,1.745,8,16
37,47.07261635,32,1.748,9,20
39,46.37336006,29,1.761,9,25
36,37,26,1.669,8,18.18181818
30,42.87952081,47,1.543,7,20
31,41.84676911,29,1.620909091,6,22
31,32,24,1.493,10.54545455,18
34,38.13025181,23,1.495,8,16
30,35.52299018,21,1.5,6,18
27,28,17,1.588,7,23
25,30.30723017,23,1.527,16,23
26,35,30,1.466,32,28
24,33,33,1.367,53,19
17,21,24,1.254,65,12
12,14,19,1.223,58,8
12,12,23,1.232,45,6
12,28.57338456,20,1.193,46,6
12,38,23,1.182,46,6
14,42,34,1.224,29,7
15,28,32,1.225,18,9
15,20,30,1.224,12,7
16,41,35,1.244,5,7
14,39,33,1.225,5,6
15,46,31,1.232,4,6
14,43,31,1.229,2,6
18,60,28,1.265,3,6
23,65,24,1.338,4,7
31,68,22,1.373,6,11
30,59,18,1.356,5,7
24,46,18,1.322,5,7
23,42,16,1.29,5,7
25,47,16,1.297,5,8
27,54,14,1.37,6,7
32,72,20,1.4,14,9
25,44,24,1.288,32,10
25,42,28,1.217,46,9
22,32,29,1.207,25,5
17,19,23,1.176,21,5
21,55,24,1.279,25,5
16,36,25,1.232,46,7
15,19,33,1.18,56,8
24,55,32,1.217,100,7
27,52,31,1.242,95,6
20,28,38,1.215,49,6
19,29,45,1.195,10,8
21,58,43,1.23,4,8
20,67,36,1.251,4,8
21,58,38,1.308,4,7
19,65,28,1.28,4,5
17,52,26,1.248,4,5
19,55,24,1.269,3,7.363636364
26,68,49,1.338,5,6
28,61,20,1.384545455,7,7
32,66,21,1.45,8,9
37,78,22,1.56,10,9
37,64,17,1.516,8,9
36,74,16,1.504,8,9
40,85,30,1.506,14,9
30,62,34,1.359,21,19
33,52,42,1.305,32,16
27,35,37,1.203,31,13
23,55.1,12,1.107,53,6
21,43,13,1.098,72,6
19,45,31,1.184,46,7
16,37,34,1.188,36,9
13,44.82727273,24,1.094,47,9
16,54,33,1.149,37,12
20,40,32,1.149,47,8
19,50,37,1.166,27,7
19,46,42,1.183,11,6
17,36,37,1.165,9,6
21,61,37,1.214,5,5
19,50,36,1.215,3,5
18,47,35,1.184,3,5
19,54,35,1.255,4,163
18,65,111,1.239,10,5
18,51,47,3.186,5,6
21,39,22,1.277,124,7
23,43,20,1.254,5,8
24,45,19,1.287,5,8
24,54,19,1.363,6,8
24,57,23,1.255,16,13
19,19,20,1.154,32,10
20,48.45454545,22,1.128,54,8
17,23,21,1.075,53,6
20,62,29,1.128,67,6
19,58,30,1.128,88,6
18,60,27,1.125,101,6
19,73,26,1.148,104,5
23,54,31,1.126,83,9
21,74,39,1.141,61,11
21,76,30,1.146,64,7
21,61,34,1.152,56,6
25,58,40,1.172,37,6
26,67,37,1.203,24,6
24,55,36,1.201,17,6
20,28,25,1.145,24,6
22,31,24,1.099,18,6
21,30,22,1.079,13,6
25,55,26,1.146,7,7
25,66,25,1.186,6,6
25,59,22,1.172,6,5
25,49,17,1.162,6,5
22,44,15,1.153,5,4
25,53,13,1.258,8,5
28,60,18,1.262,21,6
26,51,19,1.225,39,8
19,29,11,1.1,53,8
20,47.55555556,7,1.059,76,7
23,48.05555556,23,1.083,129,7
22,55.41919192,17,1.092,152,6
25,45,19,1.11,188,5
25,44,23,1.119,189,6
24,53,28,1.133,146,6
21,54,43,1.148,70,5
28,125,79,1.309,63,8
28,104,91,1.36,25,8
22,44,55,1.211,3,8
21,61,46,1.188,3,9
17,39,47,1.137,3,10
18,50,48,1.153,5,11
20,55,41,1.185,3,9
24,59,39,1.191,2,10
23,54,37,1.182,3,9
26,61,33,1.208,4,7
28,54,32,1.198,3,10
33,62,33,1.19,4,9
30,51,29,1.224,3,6
32,67,29,1.293,7,6
28,61,28,1.25,19,9
23,44,29,1.228,43,8
24,29,26,1.186,85,8
26,32,22,1.164,129,6
22,22,18,1.106,150,6
21,32,19,1.111,155,5
14,34,16,1.067,110,5
11,15,15,1.069,87,5
12,18,15,1.047,86,5
12,21,18,1.044,66,5
12,28,20,1.054,54,5
12,29,23,1.063,40,6
12,24,27,1.076,22,6
13,50,24,1.081,28,5
13,37,31,1.091,20,9
13,28,28,1.082,18,10
15,41,27,1.106,13,7
16,43,34,1.131,6,7.909090909
18,46,35,1.113,8,11
17,34,28,1.123454545,15,9
20,45,31,1.143,19.36363636,9
19,39,29,1.134,10,8
21,37,25,1.142,11,7
22,28,23,1.152,23,10
19,26,16,1.183,38,9
20,25,17,1.123,51,7
23,41,19,1.151,71,7
21,43,15,1.111,94,7
21,59,16,1.122,99,6
20,62,15,1.119,94,6
17,35,12,1.086,69,6
15,38,13,1.086,70,5
11,11,11,1.041,50,5
11,30,13,1.054,47,5
12,29,14,1.062,39,4
13,38,16,1.072,33,5
13,41,18,1.08,30,5
14,40,17,1.085,33,5
13,45,17,1.099,34,5
12,37,15,1.082,33,5
15,34,17,1.092,26,6
14,65,18,1.114,21,4
15,42,21,1.144,15,5
13,28,19,1.133,15,6
13,24,18,1.113,14,6
14,26,15,1.09,15,6
13,17,16,1.083,16,5
11,30,17,1.105,14,4
12,40,18,1.148,15,5
12,38,17,1.121,26,6
11,11,13,1.084,38,4
11,25.33333333,8,1.176,38,4
10,24.73333333,12,1.132,46,5
10,18,11,1.14,53,5
11,32,12,1.164,49,5
11,16,12,1.173,50,5
11,26.55151515,13,1.169,47,5
12,20,17,1.172,40,6
11,12,16,1.168,36,5
12,18,19,1.166,26,4
15,54,26,1.195,20,5
17,61,33,1.253,13,5
16,59,28,1.229,16,8
22,57,30,1.244,14,7
26,57,34,1.28,9,8
25,55,30,1.255,9,6.909090909
20,44,41,1.219,10,9
20,41,26,1.226727273,8,9
19,34,24,1.216,12.54545455,7
17,26,23,1.195,9,7
16,25,26,1.196,8,7
15,38,20,1.199,9,6
15,40,16,1.208,17,6
16,21,14,1.184,29,5
18,30,18,1.193,43,6
17,18,19,1.167,76,6
20,37,18,1.182,141,5
17,26,19,1.163,140,5
12,28.4,15,1.117,92,5
12,31.49090909,16,1.113,89,5
12,12,18,1.123,78,4
12,28,22,1.139,76,4
12,22,21,1.139,74,4
13,50,30,1.173,48,4
17,74,41,1.262,26,5
23,71,51,1.3,11,5
22,70,50,1.302,6,5
24,68,49,1.328,5,6
28,82,47,1.351,7,6
30,76,43,1.354,8,5
30,74,41,1.368,6,9
34,78,41,1.347,6,9
35,85,38,1.366,6,8
33,77,38,1.37,6,10
30,70,34,1.408,6,8
31,76,32,1.447,8,8
31,57,29,1.365,23,9
28,63,26,1.282,53,11
25,33,22,1.235,99,11
27,37,17,1.238,143,9
31,45,18,1.235,183,8
28,41,16,1.223,188,6
24,35,14,1.186,165,6
21,44,16,1.173,136,5
19,49,25,1.205,90,6
19,42,19,1.162,89,6
19,54,19,1.162,82,5
21,62,28,1.179,55,5
23,54,28,1.189,49,6
25,54,23,1.203,60,5
25,52,19,1.199,67,6
21,40,17,1.174,64,6
15,19,15,1.136,43,5
15,32,15,1.143,41,5
13,29,16,1.136,34,8
14,33,17,1.14,27,7
16,41,21,1.16,22,5
15,28,21,1.166,22,6
18,28,22,1.179,27,8
25,50,24,1.227,28,11
24,60,21,1.255,37,10
22,50,21,1.234,44,9
15,20,14,1.128,53,5
17,33,16,1.134,59,5
24,73,18,1.193,68,5
22,52,18,1.218,60,5
18,42,16,1.22,69,5
14,24,18,1.154,60,5
11,12,17,1.109,44,5
13,39,23,1.141,33,6
14,35,24,1.156,28,6
12,34,26,1.151,20,5
15,50,30,1.187,14,6
15,48,28,1.194,15,5
13,40,27,1.17,15,5
14,26,25,1.153,17,4
12,25,25,1.15,17,4
14,34,20,1.148,15,5
11,17,18,1.125,17,5
11,31,18,1.122,12,4
11,31,21,1.129,9,8
10,31,23,1.15,5,5
12,38,24,1.161,4,5
13,39,21,1.199,6,5
16,60,21,1.302,17,7
12,34,17,1.179,28,7
14,22,17,1.17,47,6
16,25,19,1.168,80,5
12,12,18,1.125,80,5
10,21,17,1.107,71,6
9,24,15,1.095,81,5
9,25,18,1.108,71,6
13,66,38,1.205,46,6
15,69,39,1.271,42,6
17,76,54,1.287,22,8
20,78,60,1.305,10,6
22,77,50,1.248,11,5
25,74,49,1.282,8,5
27,82,49,1.32,5,5
28,84,44,1.367,4,5
28,77,39,1.376,5,5
28,69,36,1.372,6,5.454545455
29,60,50,1.4,5,6
34,69,38,1.404363636,7,6
36,78,34,1.474,11.63636364,6
34,78,29,1.437,8,6
34,70,28,1.424,8,5
37,80,26,1.51,9,5
40,89,38,1.486,21,7
38,70,46,1.45,50,7
23,62.81818182,37,1.247,66,10
26,32,36,1.23,112,9
27,63,34,1.224,131,7
29,49,38,1.24,162,8
26,46,44,1.231,151,10
19,36,44,1.171,88,12
18,45,42,1.168,85,10
15,23,34,1.121,79,9
16,54,35,1.141,66,8
19,59,54,1.191,26,9
27,84,67,1.365,20,9
26,104,77,1.43,18,11
27,110,78,1.339,8,14
20,82,72,1.359,6,12
19,94,66,1.32,6,11
15,54,54,1.264,5,9
12,32,43,1.176,8,9
15,35,44,1.193,7,9
17,51,42,1.209,5,7
18,50,37,1.214,5,7
17,53,35,1.199,4,7
18,45,35,1.378,6,9
17,78,31,1.311,13,9
16,50,30,1.28,25,8
23,71,33,1.285,44,9
47,86,39,1.28,84,16
47,83,40,1.296,164,18
48,87,32,1.316,56,14
62,115,38,1.367,82.85714286,17
64,138,36,1.385,94.98214286,22
52,118,33,1.358,99.20436508,19
44,106,35,1.331,97.40436508,14
42,121,45,1.352,90.31345599,14
46,143,66,1.432,194,15
40,152,76,1.429,110,15
32,97,77,1.409,63,13
25,89,83,1.485,26,10
23,84,77,1.471,6,10
25,83,65,1.435,8,7
24,74,61,1.44,6,11.81818182
23,62,49,1.408,5,10
36,70,54,1.474727273,11,8
42,96,61,1.55,15.27272727,11
28,51,53,1.488,7,10
28,73.81818182,51,1.56,6,21
33,54,44,1.49,9,20
46,85,41,1.486,22,19
54,100,42,1.482,62,20
53,89,39,1.447,119,15
39,48,23,1.292,161,9
35,54,18,1.259,175,7
30,34,14,1.219,165,7
31,48,14,1.24,172,8
41,79,16,1.277,200,8
43,106,32,1.315,175,6
36,73,44,1.339,121,5
28,81.09090909,35,1.271,91,7
36,74,49,1.355,59,10
42,90,53,1.421,44,12
47,107,63,1.546,24,14
48,108,77,1.598,16,15
54,119,72,1.572,23,18
55,120,59,1.56,29,12
66,118,44,1.525,57,9
67,118,37,1.516,59,8
73,111,34,1.513,59,9
70,97,31,1.482,63,9
64,87,30,1.479,59,8
59,89,30,1.489,46,7
55,83,32,1.514,44,7
47,83,30,1.442,57,9
37,65,29,1.386,75,8
34,56,26,0.882,110,7
32,40,19,0.683,122,5
30,30,16,0.66,128,5
25,65.66666667,15,0.646,124,5
27,66.86666667,15,0.653,117,5
23,67.59393939,29,0.686,106,5
27,67,40,0.709,80,5
27,69,40,0.712,72,5
34,98,52,0.808,58,4
37,95,64,0.888,34,4
45,91,76,1.019,21,5
48,82,71,1,25,5
50,80,68,1.032,25,6
52,107,60,1.05,22,6
48,102,65,1.041,10,7
55,105,55,1.007,20,6.909090909
59,99,45,0.933,24,9
60,93,44,0.964,18,6
48,65,42,0.912,23.36363636,8
44,62,37,0.909,14,11
39,58,33,0.872,19,9
34,58,30,0.908,16,8
40,81,35,0.94,27,11
42,82,32,0.885,62,10
42,75,28,0.797,115,12
34,42,18,0.727,153,7
43,67,20,0.774,115,6
37,67,18,0.765,193,6
36,47,14,0.74,179,7
36,45,13,0.719,174,5
36,60,13,0.707,172,5
38,55,15,0.698,155,5
38,92,28,0.755,133,6
46,78,74,0.947,116,6
47,131,65,1,100,6
56,128,85,1.1,52,7
46,85,53,0.905,51,9
44,87,37,0.818,67,10
38,61,32,0.807,60,9
32,60,28,0.757,52,161
23,44,126,0.647,41,6
24,51,43,2.576,36,6
26,48,22,0.701,142,5
27,53,22,0.69,35,6
30,44,22,0.703,43,6
32,48,21,0.719,49,6
33,53,19,0.741,64,7
36,65,15,0.755,80,7
34,60,13,0.734,101,7
31,44,13,0.695,123,5
31,50,13,0.683,133,5
29,61,14,0.678,138,5
25,52,12,0.65,120,5
20,39,11,0.631,87,4
11,21,11,0.57,60,4
11,31,13,0.577,54,4
10,28,13,0.58,46,4
10,20,14,0.58,40,3
10,38,14,0.581,39,3
13,31,18,0.615,30,3
11,32,14,0.574,37,3
10,18,14,0.577,37,4
9,13,11,0.557,37,3
8,16,10,0.556,35,3.545454545
