PM25,PM10,NO2,CO,O3,SO2
69,89.09090909,50,1.942,67,39
62,69,29,1.662,64,32
54,86,19,1.533,71,23
69,129,17,1.638,121,26
68,126,14,1.654,120,31
69,125,14,1.634,116,31
72,155,15,1.628,140,29
68,102.9090909,38,1.645,112,29
46,120,29,1.553,86,15
41,103,46,1.467,52,19
40,78,48,1.443,47,26
42,78,58,1.474,49,26
38,63,66,1.472,39,28
36,63,47,1.484,32,23
33,51,39,1.529,35,19
34,36,60,1.484,30,28
35,37,36,1.478,28,29
37,67,59,1.455,29,31
38,90,33,1.451,38,29
38,50,35,1.426,38,13
40,80,46,1.441,37,22
41,96,55,1.46,41,18
41,118,45,1.487,38,25
37,90,37,1.474,41,16
39,83.63636364,21,1.471,51,17
44,68,26,1.496,58,20
49,70,21,1.551,80,11
48,90,19,1.596,85,14
50,76,13,1.572,96,13
45,92,19,1.58,76,22
37,141,18,1.455,79,12
31,134,20,1.409,65,14
32,72,39,1.462,64,17
32,72,32,1.468,38,20
37,67,29,1.514,58,16
39,76,39,1.582,44,27
39,73,31,1.565,79,20
36,66,23,1.489,53,23
29,68.42857143,12,1.376,55,17
29,67.91836735,10,1.418,43,18
30,67.33527697,10,1.568,46,13
27,53,5,1.554,40,11
26,65.94703596,13,1.506,46,17
24,60.66132167,20,1.356,40,20
23,62.16132167,13,1.338,43,20
23,58.66925818,21,1.728363636,33,18
24,55.67742144,18,2.286,35,14
28,52.55603263,26,3.756,49,10
26,36,30,1.498,38,13
22,78,14,1.382,51,10
20,37,10,1.35,42,7
20,38,6,1.338,35,4
19,33,4,1.316,52,4
17,43.07943323,3,1.301,51,7
17,41.72563332,4,1.292,52,8
17,27,7,1.305,57,10
18,38.68643808,12,1.318,48,9
20,38.06143808,29,1.378,43,9
20,38.06911784,27,1.383,40,7
19,38.70275757,20,1.352,40,7
19,37.1383761,14,1.373,47,11
22,51,18,1.428,50,9
23,32,14,1.432,68,8
23,37.71024137,7,1.405,44,10
22,40.32756161,6,1.406,76,7
23,29,16,1.425,44,11
26,39.01957545,12,1.461,46,8
25,40.60573784,17,1.456,53,12
24,39.56631163,23,1.468,48,8
23,59,25,1.494,41,10
19,38,22,1.488,36,8
14,27,18,1.381,42,8
15,53,23,1.484,39,8
14,46.71720495,21,1.456,29,18
14,68,27,1.409,39,14
17,48,29,1.446,48,17
17,49.33792772,12,1.428,58,11
18,51,18,1.454,38,11
16,43,23,1.366,56,15
15,77,39,1.359,37,27
14,31,25,1.369,44,12
15,60,24,1.413,49,11
15,28,23,1.403,34,8
13,36,19,1.392,48,9
12,21,21,1.36,42,14
13,16,12,1.357,33,9
12,25,10,1.344,40,14
11,19,29,1.374,31,17
11,13,33,1.394,35,14
12,14,34,1.387,30,14
12,13,18,1.373,47,9
11,24,15,1.362,48,9
11,23.45454545,9,1.336,44,10
12,21,9,1.35,31,12
12,40,16,1.386,31,5
11,31,18,1.457,33,8
10,41,16,1.383,37,9
10,17,9,1.348,37,6
11,22,13,1.354,32,8
12,25,15,1.424,40,8
13,22,20,1.59,66,9
9,24,26,1.479,38,6
8,33,20,1.486,42,9
9,25,9,1.359,40,9
10,33,10,1.374,58,8
11,35,9,1.388,45,5
11,44,13,1.404,38,7
11,37,14,1.395,45,8
11,18,12,1.378,39,9
12,31,6,1.365,26,10
11,22,6,1.348,46,8
10,18,7,1.345,41,8
11,14,7,1.362,46,8
11,19,9,1.388,44,12
10,11,10,1.367,45,8
11,22,12,1.367,37,9
10,18,7,1.339,54,7
9,22,5,1.344,53,10
9,36,7,1.377,45,6
9,32,11,1.39,38,6
8,26,14,1.4,33,4
9,23,11,1.366,46,2
10,57,10,1.361,43,3
10,27,7,1.379,39,5
9,33.90909091,10,1.378,55,3
8,51,15,1.371,46,7
8,26,16,1.434,35,9
8,24,26,1.425,38,10
10,28,17,1.427,49,9
13,43,9,1.419,45,7
14,45,8,1.415,42,6
13,31,9,1.402,42,6
12,35,12,1.391,37,11
11,19,8,1.397,43,7
12,21,11,1.412,25,9
11,17,17,1.4,37,11
10,10,7,1.356,31,6
11,21,9,1.374,40,7
10,22.27272727,11,1.367,39,7
10,12,8,1.351,33,11
11,21,11,1.359,26,9
10,29,8,1.38,34,10
9,29,7,1.398,29,3
9,31,7,1.378,35,9
8,32.32727273,3,1.294,39,4
8,13,4,1.284,26,1
8,31,9,1.287,41,1
10,80,24,1.41,38,3
11,43.48429752,26,1.44,48,4
12,55,33,1.447,54,9
14,76,54,1.42,48,28
15,41,34,1.356,35,22
15,37,25,1.358,37,21
15,53,43,1.38,31,28
15,46,46,1.41,39,23
15,41,28,1.398,25,8
2,3,40,1.44,43,15
2,29,33,1.46,54,16
15,31,29,1.402,39,15
11,30,33,1.444,38,15
8,50,25,1.457,34,11
10,38,28,1.489,27,13
13,33,23,1.491,46,20
14,36,27,1.433,23,25
17,57,24,1.505,33,15
17,42,27,1.513,40,15
18,49,27,1.554,35,15
20,63,31,1.617,40,14
20,35,29,1.54,34,12
20,24,23,1.429,35,9
22,66,25,1.468,40,9
23,78,34,1.503,48,11
26,60,30,1.492,70,7
30,104,45,1.501,94,25
27,65,60,1.463,84,30
24,61,46,1.435,63,30
23,61,47,1.419,67,24
25,39,30,1.412,50,14
28,54,36,1.481,47,14
29,61,51,1.502,38,15
26,40,59,1.5,40,18
26,64,55,1.487,40,19
25,44,40,1.471,38,18
26,53,42,1.469,43,20
25,42,29,1.441,44,23
24,37,24,1.431,38,14
25,39,19,1.434,46,11
25,39,5,1.408,62,13
24,29,7,1.413,45,9
24,52,21,1.452,51,14
25,47,21,1.449,48,9
30,65,23,1.531,48,8
30,47,27,1.558,39,7
34,55,31,1.584,55,5
39,110,36,1.611,58,5
43,124,39,1.604,91,8
42,93,30,1.577,89,11
42,90,54,1.621,77,25
38,60,16,1.495,96,15
35,59,27,1.486,80,13
35,107,33,1.484,79,17
33,63,35,1.515,52,21
32,70,52,1.493,51,22
31,82,58,1.492,39,18
31,67,49,1.481,49,26
29,44,16,1.412,41,17
28,34,9,1.412,48,16
28,55.66666667,8,1.414,54,12
27,57.16666667,11,1.399,45,12
25,58.53030303,17,1.389,49,23
26,42,46,1.431,34,23
27,54,41,1.529,35,19
26,45,41,1.549,39,26
28,78,41,1.613,50,22
27,85,32,1.537,37,12
28,48,28,1.562,29,10
29,47,35,1.535,33,10
31,51,43,1.499,60,12
33,51,35,1.486,56,11
36,69,23,1.495,54,9
41,74,27,1.505,54,14
33,91,25,1.563,56,20
26,70,27,1.532,70,17
24,51,31,1.48,48,17
22,71,30,1.476,49,18
23,48,36,1.471,36,23
23,64,27,1.447,44,15
21,49,29,1.445,33,19
20,41,30,1.442,32,23
20,38,38,1.439,35,21
19,19,32,1.425,30,21
19,38.4,37,1.412,26,32
18,38.67272727,18,1.471,34,16
17,33,24,1.537,31,15
17,30,26,1.65,33,23
17,25,36,1.495,22,21
18,37,39,1.435,25,19
17,51,29,1.431,41,18
16,44,32,1.457,28,27
16,22,28,1.466,28,23
19,51,29,1.502,31,23
24,61,23,1.513,51,9
30,83,19,1.572,58,14
36,88,15,1.653,65,16
42,111,17,1.727,88,22
43,130,26,1.666,94,21
36,112,34,1.622,99,30
35,98,26,1.586,81,22
33,134,22,1.558,77,13
37,108,36,1.54,76,5
38,81,32,1.587,67,10
35,49,24,1.547,69,5
31,76.6,33,1.556,68,14
31,57,47,1.587,56,16
28,37,38,1.598,50,20
25,58.66,45,1.547,44,22
25,35,60,1.524,44,17
24,55,64,1.513,43,20
23,55.84181818,39,1.524,52,18
24,34,43,1.522,53,14
29,54,44,1.557,44,20
32,83,43,1.614,39,20
28,63,53,1.64,37,23
24,61,43,1.731,44,19
25,46,41,1.616,43,16
24,59,44,1.599,37,24
21,42,24,1.559,42,20
22,36,19,1.514,50,12
27,43,11,1.536,55,6
29,85,16,1.601,72,12
27,58,13,1.594,87,15
27,72,23,1.596,66,13
28,74,25,1.601,75,14
26,98,28,1.677,82,15
23,57,30,1.563,50,14
21,42,16,1.509,61,10
21,36,27,1.521,56,19
21,37,16,1.548,56,14
25,35,10,1.593,63,8
24,31,16,1.587,63,10
22,38.22222222,24,1.55,48,16
21,36.12222222,18,1.546,58,15
20,35.39494949,22,1.561,38,17
19,43,31,1.522,41,16
18,22,18,1.496,52,18
18,41,27,1.535,58,16
18,36,34,1.57,43,12
20,34,25,1.595,58,11
27,51,42,1.706,43,20
33,65,40,1.721,39,31
34,54,34,1.709,58,27
31,60,9,1.573,74,5
34,113,17,1.633,68,19
31,59,28,1.621,77,17
26,33,19,1.625,53,21
23,84,17,1.547,79,19
24,82,27,1.58,60,15
22,41,22,1.54,50,16
21,43,22,1.545,53,10
18,42,15,1.515,54,9
18,34,21,1.529,51,17
18,22,16,1.515,46,13
18,30,20,1.51,46,9
16,26,9,1.479,52,12
14,30.63636364,7,1.468,22,12
13,14,8,1.46,40,13
14,14,7,1.488,45,8
14,38,12,1.499,50,11
14,28,5,1.49,62,7
14,46,12,1.523,65,7
14,47,31,1.611,42,12
17,30,34,1.662,45,9
17,44,28,1.591,64,11
15,17,16,1.559,44,7
15,56,14,1.555,58,7
16,77,11,1.562,43,16
18,105,19,1.56,52,13
16,59,43,1.63,54,18
18,19,28,1.651,52,8
18,27,33,1.632,68,9
18,36,42,1.608,74,7
22,80,41,1.643,45,6
21,60,39,1.678,59,14
20,55,26,2.462,49,9
17,33,10,2.209181818,54,11
17,30,23,3.81,37,15
19,34,29,1.758,30,16
21,36,33,1.781,52,17
20,32,31,3.18,31,15
19,20,28,3.098,43,11
20,30,28,2.996,42,15
20,39,32,2.306,40,9
20,30,25,1.749,44,11
20,38,28,1.822,38,10
20,49,32,1.664,47,9
20,71,30,1.683,28,9
19,41,31,1.662,49,13
19,46.45454545,22,1.568,43,4
22,69,18,1.574,40,3
23,56,33,1.627,43,5
23,50,28,1.617,64,6
20,31,22,1.567,52,8
19,37,35,1.568,54,11
20,30,34,1.555,56,13
21,58,40,1.581,39,12
20,76,48,1.576,43,15
19,35,37,1.581,38,17
21,58,43,3.178,37,15
22,52,38,3.321,39,11
22,47,21,2.324,43,10
22,45.55555556,22,1.602,40,11
22,33,43,1.562,40,21
22,35,38,1.576,36,17
19,38.72839506,10,1.485,51,13
17,36.22839506,8,1.467,33,11
16,16,14,1.466,34,14
15,37.22839506,21,1.474,48,15
14,28,17,1.491,41,10
14,34,13,1.52,39,8
13,33,16,1.593,27,4
12,47,23,1.606,40,4
12,63,19,1.542,41,11
11,26,15,1.511,57,13
10,22,24,1.541,37,13
10,16,14,1.516,52,10
10,22,15,1.514,25,13
10,22,15,1.479,37,13
10,52,21,1.505,39,18
11,35,28,1.523,40,11
12,32,34,1.555,41,17
10,50,39,1.563,37,13
10,37,26,1.555,38,9
9,30,33,1.554,29,14
9,42,18,1.526,47,12
10,12,6,1.494,44,10
9,25.54545455,6,1.493,45,8
8,17,4,1.488,31,11
7,13,5,1.53,43,7
8,9,14,2.515,41,16
8,17,22,1.7825,53,19
9,22,35,1.787227273,43,20
9,19,26,2.889,31,9
9,18,19,1.674,42,8
9,36,27,1.63,52,13
9,51,26,1.586,35,18
9,41,20,1.578,34,13
10,106,23,1.744,37,15
14,52,23,0.473,49,12
17,32,26,0.475,59,13
16,45,20,0.497,38,15
14,59,37,0.511,35,14
12,53,16,0.418,49,10
12,20,17,0.438,52,12
13,80,33,0.476,41,20
13,51,48,0.49,40,17
13,42,33,0.437,34,16
12,20,20,0.407,39,11
12,37,32,0.404,30,20
12,32,21,0.391,27,10
11,31.45454545,13,0.353,40,14
11,11,15,0.364,43,14
12,17,23,0.384,25,15
11,21,35,0.373,35,21
11,18,27,0.349,30,21
11,17,25,0.397,32,21
12,49,36,0.503,30,22
12,60,29,0.491,36,13
11,38,20,0.439,33,14
11,58,22,0.483,37,26
12,58,22,0.454,38,9
13,42,21,0.432,36,19
13,51,13,0.428,57,18
11,83,14,0.467,47,13
11,40,6,0.41,50,8
11,54,7,0.377,48,11
10,52,16,0.381,53,12
11,22,14,0.391,49,9
11,34,12,0.401,43,5
14,39.36363636,18,0.401,41,12
13,47,20,0.403,47,21
10,38,16,0.392,48,13
8,26,17,0.387,44,12
8,10,12,0.38,56,13
8,27,11,0.374,35,22
8,21,15,0.362,44,12
8,29,17,0.358,35,16
8,15,7,0.349,42,13
8,35,13,0.358,52,16
8,19,13,0.358,42,15
8,33,22,0.383,44,15
8,32,16,0.404,38,12
8,49,15,0.408,42,10
9,17,22,0.957,50,11
14,52,26,0.515,53,15
15,32,18,0.474,68,15
11,39,8,0.442,51,12
10,38,8,0.419,63,7
10,65,5,0.401,53,9
10,45,7,0.393,48,4
10,36,23,0.486,40,11
9,35,24,0.452,48,13
8,41,14,0.45,62,13
11,32,25,0.441,39,15
13,43,26,0.453,34,24
11,42,29,0.426,35,30
10,23,12,0.396,37,8
9,14,24,0.395,31,20
9,20,11,0.388,48,10
8,14,9,0.387,39,13
9,11,12,0.396,37,15
12,15,11,0.409,43,16
10,21,6,0.388,36,11
8,15,5,0.382,36,9
8,31,25,0.443,32,28
8,42,22,0.436,33,17
8,22,24,0.489,30,18
10,14,22,0.453,41,13
11,22,23,0.493,41,12
11,14,18,0.457,41,13
10,51,16,0.509,54,14
9,79,9,0.468,52,5
9,60,4,0.397,70,9
9,42,4,0.389,53,7
10,55,4,0.39,59,7
11,36,5,0.405,47,7
12,13,14,0.412,45,10
12,57,24,0.417,35,12
10,51,24,0.427,33,13
9,30,19,0.414,41,11
9,32,34,0.41,43,33
9,23,24,0.402,48,19
9,17,22,0.389,41,26
9,17,23,0.38,34,18
10,17,20,0.379,36,19
15,26.72727273,10,0.372,36,11
12,20,13,0.376,43,16
10,19,21,0.382,31,16
8,32,17,0.396,52,13
8,41,17,0.422,40,13
9,46,25,0.463,41,14
9,33,29,0.513,43,23
10,22,24,0.533,47,25
12,49,15,0.504,36,14
13,44,11,0.444,57,9
12,57,9,0.417,44,5
12,77,7,0.409,48,8
12,85,4,0.4,60,5
12,52,4,0.407,46,7
10,46,7,0.42,56,5
10,27,13,0.418,41,9
11,44,12,0.436,53,9
11,37,30,0.433,26,16
10,25,12,0.422,39,10
10,22,6,0.427,35,6
10,30,9,0.439,41,7
11,24,10,0.439,52,10
11,22,6,0.435,46,10
11,28,6,0.429,35,7
12,26,17,0.44,36,19
12,31,12,0.435,39,17
12,30,15,0.43,47,13
12,34,18,0.446,35,17
18,51,22,0.46,31,15
17,61,20,0.469,39,10
15,46,16,0.456,33,13
14,46.14285714,14,0.453,37,14
14,48.30612245,11,0.455,51,18
14,70,8,0.447,51,15
14,47.43112245,7,0.448,48,8
15,45.32001134,10,0.45,51,7
15,41.52001134,28,0.501,38,7
13,41.07201247,40,0.518,39,9
11,18,38,0.547,33,15
12,39,35,0.567,29,14
12,32,25,0.492,42,10
13,23,35,0.524,35,15
12,26.5083658,25,0.524,32,8
12,14,28,0.559,38,13
13,20,36,0.506,39,17
13,25,33,0.474,32,27
13,20,16,0.461,43,16
13,18,21,0.455,43,17
13,15,20,0.446,38,19
13,26,11,0.461,44,15
13,20,9,0.472,33,10
13,22.5,11,0.477,42,8
12,13,19,0.513,46,9
11,20,25,0.605,32,12
12,23,25,0.561,43,9
12,23.77272727,25,0.523,31,10
12,45,29,0.546,41,6
9,25,24,0.507,50,15
8,29,25,0.495,40,11
8,19,32,0.516,33,11
9,19,12,0.482,54,11
10,16,13,0.469,43,9
10,38,23,0.579,38,8
10,36,34,0.613,29,11
16,48,40,0.652,27,8
18,53,37,0.662,37,10
15,35,37,0.608,26,6
15,42,41,0.715,37,4
13,35,45,0.688,33,11
12,33,37,0.65,37,15
10,31.90909091,35,0.489,34,9
11,18,20,0.461,41,11
9,27,20,0.448,37,9
8,28,12,0.43,49,14
8,13,4,0.427,45,7
8,19,6,0.435,39,14
8,18,9,0.455,29,8
8,24,6,0.465,33,9
8,41,10,0.479,35,12
11,27,10,0.493,37,6
10,13,4,0.469,48,7
9,89,3,0.471,54,4
8,45,7,0.447,41,9
8,42,7,0.447,35,8
8,37,5,0.454,39,9
8,41,15,0.472,54,17
9,27,33,0.516,44,23
10,55,32,0.525,34,10
13,41,32,0.541,33,18
11,34,36,0.55,35,21
10,52,51,0.513,47,23
9,35,43,0.505,41,25
10,36,37,0.548,49,23
12,22,29,0.632,30,17
18,25,19,0.615,50,18
16,19,8,0.503,43,14
14,28.7,30,0.507,29,21
13,26.37,10,0.45,34,10
12,20,23,0.459,48,16
10,21,16,0.521,41,12
9,37,24,0.543,44,7
10,20,25,0.603,48,18
10,29.55181818,16,0.496,49,20
11,26,10,0.485,37,14
10,56,15,0.49,37,17
10,39,10,0.476,48,15
11,27,8,0.476,63,14
12,24,12,0.46,69,17
13,16,4,0.461,55,9
12,56,6,0.468,62,9
11,54,10,0.485,57,10
10,40,19,0.504,53,9
9,47,11,0.51,60,9
10,32,13,0.519,48,9
10,37,25,0.512,27,18
10,24,19,0.506,38,12
12,29,32,0.545,46,20
12,28,32,0.628,41,16
12,21,23,0.822,38,18
12,28,24,0.711,31,18
13,33,28,0.673,35,19
13,35,29,0.655,35,19
14,35,25,0.712,33,14
14,44,29,0.706,39,14
15,23,30,0.656,43,20
16,41,26,0.575,38,19
17,27,16,0.529,40,7
16,40,16,0.54,51,3
17,68,22,0.566,52,4
19,70,21,0.57,66,5
23,56,14,0.604,69,3
20,105,12,0.57,56,10
18,63,11,0.545,47,14
18,80,15,0.527,56,6
16,64,19,0.528,48,10
16,29,31,0.531,39,21
15,45,21,0.522,38,6
15,33,30,0.535,31,21
16,18,27,0.554,33,15
17,33,24,0.548,29,15
16,21,29,0.52,32,18
15,28,19,0.5,33,19
14,33,24,0.626,47,19
14,27,27,0.671,22,15
14,29,29,0.69,23,18
14,35,28,0.627,33,22
14,29,21,0.588,38,18
13,37,21,0.533,33,18
13,37,20,0.571,35,16
14,17,17,0.524,37,15
12,22,14,0.517,42,16
11,36,11,0.609,46,16
12,44,20,0.618,40,12
13,62,14,0.573,50,6
14,56,12,0.538,56,15
13,56,8,0.529,71,10
13,39,7,0.54,72,11
14,48,10,0.526,48,14
14,54,32,0.574,42,23
12,42,23,0.525,45,16
12,46,34,0.526,36,19
17,46,24,0.527,37,17
16,35,18,0.512,31,15
13,23,8,0.497,42,8
12,14,8,0.489,38,14
12,36,18,0.487,34,16
10,25,27,0.484,32,25
10,25,10,0.465,41,13
10,16,4,0.448,45,12
10,10,11,0.448,36,13
10,20,24,0.455,29,21
10,25,23,0.464,38,26
9,30,17,0.478,39,18
11,24,11,0.489,35,8
11,30,16,0.543,28,12
11,71,15,0.568,32,7
10,36,9,0.525,43,9
9,70,9,0.52,47,13
9,46,6,0.508,48,14
10,31,10,0.504,71,15
12,18,6,0.501,61,11
14,71,12,0.533,58,10
12,69,13,0.525,46,9
11,58,24,0.543,54,11
10,47,13,0.536,47,9
11,43,19,0.57,71,10
11,27,14,0.55,71,10
12,26,14,0.55,70,13
12,39,15,0.55,72,15
10,26,8,0.504,50,13
11,23,7,0.498,51,6
13,22,5,0.5,40,9
12,36,8,0.511,48,8
13,25,8,0.513,52,15
13,22,17,0.527,51,11
13,25,30,0.583,45,14
13,43,31,0.657,42,11
14,37,15,0.608,49,13
13,38,16,0.595,46,14
13,27,15,0.602,43,12
17,69,8,0.592,55,8
18,46,5,0.564,55,9
16,39.09090909,3,0.886,39,5
15,44,8,0.53,83,10
14,27,15,0.53,78,10
13,34,41,0.58,61,22
13,34,41,0.58,61,22
11,31,35,0.635,39,11
10,22,33,0.59,42,16
10,18,20,0.549,39,11
10,14,22,0.534,31,10
11,21,32,0.551,40,13
11,18,32,0.548,49,14
10,24,33,0.567,35,11
10,13,39,0.545,36,10
11,21,29,0.565,38,14
12,20,23,0.549,29,9
11,16,22,0.497,50,12
10,22,9,0.468,48,14
10,17,17,0.499,32,10
9,19,39,0.567,44,20
9,15,32,0.638,47,16
9,17,32,0.577,54,15
9,40,26,0.615,38,11
10,25,25,0.613,32,11
9,25,12,0.538,52,7
9,46,15,0.541,45,13
9,13,27,0.55,36,11
9,43,23,0.558,42,9
10,43,29,0.658,38,5
11,63,22,0.798,37,8
11,37,33,0.691,36,8
13,53,30,0.695,38,13
14,32,28,0.746,33,12
14,25,37,0.66,41,11
15,20,36,0.666,41,12
16,33,27,0.72,42,11
14,34,27,0.722,42,13
15,38,32,0.751,28,11
13,21,23,0.668,23,12
15,27.72727273,28,0.715,43,11
16,30,30,0.704,26,13
15,24,28,0.589,32,10
12,20,19,0.524,36,11
11,35,16,0.609,39,8
11,25,15,0.602,37,9
11,20,17,0.589,27,6
10,14,15,0.577,30,5
10,15,24,0.62,67,7
10,20,20,0.541,28,13
10,38,19,0.509,37,25
10,37,23,0.502,44,19
9,42,13,0.487,42,13
9,29,7,0.492,53,8
9,26,11,0.511,51,10
9,26,15,0.567,39,10
9,38,17,0.569,26,9
9,27,25,0.547,34,10
9,20,26,0.556,30,12
9,16,25,0.574,30,10
9,22,28,0.551,25,13
9,18,27,0.553,37,10
9,25,20,0.544,36,17
9,10,24,0.56,32,16
9,21,28,0.592,35,15
9,18,27,0.6,31,15
9,26,16,0.614,40,13
9,21,25,0.6,39,13
9,34,15,0.65,30,12
10,23,22,0.64,35,7
11,43,28,0.606,23,17
11,38,15,0.574,32,9
10,51,25,0.603,48,19
10,45,15,0.588,30,8
10,33,14,0.555,33,4
11,51,11,0.513,42,6
12,71,21,0.547,42,16
12,31,16,0.526,49,13
11,47,12,0.534,40,13
11,30,23,0.555,44,8
10,41,26,0.587,39,14
9,26,21,0.59,32,11
9,35,14,0.545,37,11
9,11,19,0.569,34,12
12,34,20,0.596,40,10
11,13,10,0.551,32,7
10,18,12,0.544,36,10
10,14,13,0.532,49,14
11,27,16,0.565,38,11
11,14,34,0.568,48,17
11,20,37,0.577,36,21
12,23,19,0.594,40,17
13,46,26,0.656,41,14
12,35,27,0.641,39,10
13,36,15,0.639,48,8
13,42,13,0.563,34,7
13,32,13,0.531,41,10
13,46,9,0.529,27,6
12,90,10,0.508,38,9
11,37,8,0.512,43,11
9,56,10,0.522,53,11
9,46,5,0.519,44,10
9,38,7,0.533,42,8
9,33,14,0.57,34,12
9,30,22,0.57,44,8
10,37,25,0.621,36,8
9,26,15,0.622,35,8
10,11,14,0.546,35,6
10,14,14,0.556,32,12
9,9,18,0.547,30,10
9,21.4,7,0.525,50,8
9,20.94545455,6,0.511,55,12
9,19,5,0.506,47,12
9,18,11,0.518,48,11
9,24,25,0.565,39,20
9,26,28,0.598,42,15
10,25,25,0.598,39,14
10,12,18,0.574,34,14
9,19,21,0.579,32,25
10,37,20,0.571,18,29
10,22,18,0.577,25,12
12,30,13,0.515,42,12
12,51,19,0.535,31,19
11,38,13,0.528,50,17
10,37,19,0.525,58,23
10,43,32,0.548,49,43
10,64,17,0.56,61,15
10,46,27,0.624,49,12
11,49,37,0.631,46,10
12,44,37,0.638,31,14
13,48,39,0.673,27,25
14,24,47,0.674,36,29
15,33,41,0.666,33,29
15,22,28,0.64,27,23
15,25,40,0.643,34,19
14,24,24,0.617,32,14
14,23,21,0.625,32,12
15,30,32,0.622,34,10
14,59,24,0.64,27,9
13,33,18,0.626,41,12
13,44,12,0.664,30,9
13,14,13,0.639,29,6
14,25,10,0.606,33,3
14,52.63636364,6,0.526,45,3
17,150,40,0.71,32,4
17,39,29,0.663,44,7
17,88,45,0.634,46,23
17,40,11,0.574,53,12
16,57,23,0.592,48,18
14,60,37,0.585,44,17
13,39,26,0.558,37,12
13,24,33,0.574,30,14
13,57,28,0.628,25,19
13,56,32,0.645,34,16
11,44,31,0.615,37,11
10,28,28,0.606,44,8
9,29,14,0.58,44,13
11,11,9,0.567,44,11
11,12,9,0.552,34,11
9,12,13,0.553,40,13
9,20,7,0.53,45,11
9,10,7,0.529,49,11
9,13,8,0.538,30,9
9,12,7,0.554,27,8
9,26,7,0.594,29,13
9,16,6,0.578,38,7
9,24,7,0.567,35,8
9,10,8,0.553,40,7
10,21,10,0.527,41,4
10,44,7,0.521,58,2
9,42,8,0.535,46,5
9,24,8,0.518,46,5
9,31,3,0.501,50,4
10,32,3,0.516,50,5
10,44,4,0.533,48,4
10,43,9,0.558,42,4
9,34,17,0.558,37,5
9,29,19,0.571,36,6
9,36,11,0.572,28,8
9,19,9,0.558,37,12
9,26,12,0.565,36,9
9,21,8,0.559,44,9
9,24,7,0.56,43,8
9,12,7,0.568,42,11
9,12,7,0.56,50,9
10,22.54545455,9,0.561,43,7
10,22,17,0.583,38,11
12,27,19,0.624,37,14
11,29,21,0.649,45,10
12,26,19,0.64,39,7
13,30,15,0.641,41,8
13,55,15,0.626,61,9
12,51,7,0.588,52,7
11,72,5,0.577,52,5
11,51,4,0.569,50,7
11,58,3,0.546,53,6
11,47,6,0.551,50,5
10,27,4,0.549,40,5
10,47,7,0.566,43,7
10,37,10,0.579,46,7
10,50,12,0.588,40,5
10,48,10,0.6,35,7
10,49,9,0.597,47,10
10,27,8,0.603,41,5
10,49,6,0.586,42,9
10,13,7,0.591,31,9
10,24,6,0.593,42,13
10,27.45454545,4,0.569,47,7
11,11,4,0.558,35,10
10,11,4,0.561,49,10
9,18,4,0.558,37,10
9,15,4,0.561,39,10
9,37,8,0.591,40,9
9,32,9,0.614,36,10
10,13,9,0.611,46,6
10,28,10,0.606,56,8
10,30,9,0.597,54,8
10,26,6,0.598,51,4
10,78,7,0.586,39,4
10,58,5,0.59,44,4
10,46,5,0.586,52,6
10,24,5,0.587,38,6
10,36,9,0.607,42,6
10,23,11,0.614,38,5
11,53,19,0.639,46,11
10,46,15,0.625,37,9
10,48,17,0.63,29,11
10,39,17,0.632,21,8
10,26,14,0.62,35,10
10,17,13,0.599,40,11
10,14,12,0.613,42,13
9,20,9,0.585,37,10
9,22,23,0.604,26,17
10,28.81818182,22,0.645,39,15
12,30,21,0.659,36,9
11,34,14,0.68,41,12
11,60,15,0.715,31,12
11,29,10,0.648,29,9
11,26,10,0.636,40,8
11,13,8,0.592,55,7
11,16,7,0.576,55,3
11,23,5,0.57,39,3
10,47,6,0.575,42,5
10,64,27,0.647,27,19
10,33,21,0.616,32,18
10,19,16,0.597,50,11
10,34,27,0.611,52,15
11,51,34,0.653,36,13
11,53,41,0.678,48,9
12,44,36,0.688,40,11
13,39,34,0.701,38,10
14,23,35,0.683,37,6
14,19,33,0.685,37,9
14,31,20,0.675,37,9
13,25,22,0.674,39,7
12,18,23,0.649,53,13
13,46,15,0.63,43,8
13,36,14,0.623,49,8
13,36,21,0.655,46,11
13,37,18,0.662,41,16
13,52,24,0.699,40,16
16,38,32,0.77,40,9
18,42,38,0.799,42,7
21,33,34,0.792,48,5
20,51,13,0.625,65,2
22,26,9,0.635,52,4
21,40,7,0.611,63,3
18,24,4,0.593,57,6
16,42,4,0.563,50,5
15,42,3,0.592,51,8
14,56,7,0.619,49,6
14,52,12,0.642,49,5
15,71,12,0.651,46,9
14,64,25,0.676,36,8
14,58,13,0.665,52,6
13,27,10,0.633,39,10
14,25,5,0.617,42,9
14,24,6,0.62,31,6
13,19,8,0.611,31,10
11,11,7,0.6,32,8
12,13,6,0.603,37,9
12,21.63636364,5,0.627,38,10
11,16,5,0.617,47,10
11,25,6,0.618,36,7
10,32,6,0.626,46,12
11,26,7,0.631,45,8
11,20,7,0.629,53,8
11,50,6,0.625,45,6
10,137,10,0.644,38,3
10,57,8,0.674,45,4
10,40,7,0.647,45,6
9,28,13,0.688,35,7
10,21,11,0.668,36,9
10,22,21,0.762,35,7
10,38,25,4.036,40,8
10,41,31,0.938,33,10
10,39,23,0.735,35,7
11,40,31,0.753,28,11
10,22,21,0.7,44,7
10,14,10,0.652,37,13
11,11,14,0.7,74,15
10,23.1,10,0.64,37,9
10,17,8,0.625,45,8
