PM25,PM10,NO2,CO,O3,SO2
12,33,54,1.328,11,14
13,28,50,1.358,17,9
15,36,44,1.387,15,3
13,25,38,1.421,17,3
11,40,39,1.368,22,2
11,54,41,1.354,21,2
14,68,40,1.349,15,2
12,22,21,1.322,37,1
12,37,20,1.307,28,2
13,58,26,1.316,24,2
13,72,31,1.34,24,2
15,66,40,1.388,19,3
13,47,32,1.403,25,2
13,24,35,1.336,25,1
14,23,44,1.432,15,1
13,23,44,1.5,15,1
12,37,36,1.423,28,2
12,38,36,1.458,31,2
11,20,26,1.375,41,2
11,20,21,1.304,41,2
13,26,28,1.375,30,1
12,28,28,1.382,31,3
13,34,38,1.367,21,3
12,31,43,1.432,15,2
12,32,41,1.439,19,2
13,24,27,1.352,31,3
12,23,15,1.743,45,2
11,25,17,1.37,38,2
11,33,32,1.38,28,2
11,33,28,1.384,29,2
12,35,32,1.392,21,3
11,29,25,1.355,24,2
10,32,17,1.319,35,1
12,50,29,1.334,25,2
14,56,29,1.379,25,1
13,36,30,1.376,33,1
14,56,29,1.37,25,1
12,26,29,1.44,29,1
12,36,31,1.44,33,1
10,14,25,1.32,39,2
9,10,27,1.36,47,3
9,10,27,1.36,47,3
9,10,27,1.36,47,3
12,18,33,1.34,36,2
12,25,33,1.36,28,1
11,35,30,1.39,25,2
10,29,34,1.36,18,2
10,27,32,1.43,15,3
11,30,28,1.4,16,2
11,27,22,1.43,14,2
10,20,20,1.44,13,2
10,22,18,1.44,7,2
9,34,21,1.45,5,2
10,33,21,1.37,6,2
10,30,19,1.38,6,2
10,46,17,1.37,6,2
10,36,20,1.39,14,3
10,18,17,1.37,9,6
10,18,17,1.37,9,6
11,41,20,1.34,23,3
11,24,27,1.236,47,2
12,54,35,1.263,67,5
12,64,59,1.309,54,21
11,42,58,1.278,27,35
11,26,41,1.281,37,16
12,34,50,1.294,24,22
13,39,61,1.287,22,17
12,25,44,1.338,9,11
12,16,38,1.288,8,11
11,16,39,1.34,5,11
11,38,48,1.33,9,14
12,35,44,1.387,10,9
13,27,43,1.771,11,10
15,24,43,1.43,8,11
18,41,40,1.443,18,9
22,63,39,1.47,14,9
20,46,37,1.474,16,7
22,52,38,1.473,21,7
32,102,39,1.512,24,6
29,108,41,1.524,21,5
24,53,40,1.451,16,15
22,66.72727273,35,1.381,23,15
28,53,63,1.336,50,9
29,59,54,1.353,99,7
33,63,63,1.397,122,7
35,67,49,1.415,167,6
31,68,40,1.358,149,15
28,70,59,1.367,119,24
25,65,63,1.373,78,28
23,42,51,1.359,71,18
25,29,47,1.376,59,9
28,47,77,1.43,31,6
28,54,75,1.375,29,12
31,47.54545455,59,1.42,47,3
28,56,38,1.399,70,4
27,37,27,1.406,71,5
26,38,15,1.393,75,6
23,40,14,1.413,69,5
23,45,16,1.444,61,4
24,40,21,1.365,50,4
25,51,54,1.433,25,4
24,55,54,1.425,21,3
24,53,47,1.392,27,3
27,65,53,1.366,23,3
33,76,46,1.425,41,7
32,66,51,1.328,44,6
33,77,53,1.376,61,5
35,64,51,1.394,94,4
39,59,32,1.375,162,4
52,108,47,1.395,113.5454545,16
52,88,38,1.415,237,20
42,57,27,1.402,203,10
36,55,39,1.389,136,13
34,56,44,1.38,120,13
34,43,34,1.408,128,11
34,68,49,1.415,86,7
32,41,50,1.37,71,8
31,50,42,1.369,63,6
30,50,38,1.38,64,9
30,45,33,1.395,66,8
26,43.5,11,1.748,83,7
25,27,9,1.33,76,5
24,32,20,1.35,63,9
24,45.31818182,39,1.361,30,15
25,34,52,1.373,18,12
26,45,54,1.398,20,12
27,48,48,1.423,18,10
29,70,50,1.405,15,12
31,54,46,1.426,30,10
29,75,44,1.399,48,11
29,40,54,1.392,42,29
31,40,35,1.367,89,16
38,55,27,1.345,146,10
33,77,49,1.359,92,27
29,53,29,1.356,120,16
24,48,25,1.377,98,14
23,28,20,1.367,89,6
22,27,23,1.386,82,7
21,35,23,1.356,57,5
21,36,31,1.343,47,6
20,38,26,1.34,47,5
18,36,18,1.313,44,4
17,38,19,1.37,41,5
17,38,19,1.37,41,5
16,35.22222222,18,1.291,35,9
16,35.24691358,36,1.274,27,13
16,35.14691358,33,1.327,28,12
16,32,32,1.415,28,15
15,32,32,1.509,28,18
16,32,32,1.596,28,17
16,34.78327722,35,1.496,26,18
16,35,32,1.399,27,12
14,33,25,1.359,32,9
15,32,27,1.367,40,15
19,31,36,1.359,52,16
27,50,37,1.348,97,13
35,75,27,1.358,166,14
42,95,21,1.406,216,18
48,104,22,1.451,228,19
37,99,24,1.474,176,14
36,74,22,1.479,149,13
38,60,33,1.463,120,6
35,55,55,1.506,101,1
34,44,64,1.534,86,2
38,93,50,1.527,93,2
30,32,40,1.473,98,4
30,35,37,1.536,98,3
35,35,41,1.508,86,2
34,41.81818182,40,1.921,75,3
37,40,60,1.557,52,6
34,36,50,1.539,44,9
27,39,54,1.547,38,7
21,23,48,1.529,35,7
22,28,55,1.549,30,7
23,39,58,1.573,30,5
27,53,68,1.565,19,5
28,41,63,1.525,33,8
29,52,57,1.579,43,13
26,49,60,1.521,53,22
20,50,53,1.457,53,32
19,31,37,1.421,66,18
22,37,41,1.453,96,18
26,42,29,1.489,125,12
25,37,15,1.461,143,5
27,48,22,1.492,150,8
29,38,30,1.505,133,9
29,74,38,1.532,120,8
22,62,39,1.502,67,6
22,33,39,1.493,59,5
19,26,27,1.431,59,4
20,30,18,1.423,74,4
25,40.88888889,10,1.423,111,2
26,40.98888889,20,1.458,95,2
27,39.53434343,25,1.531,73,2
25,32,32,1.527,56,2
24,43,47,1.541,33,2
23,30,59,1.532,28,2
24,39,66,1.551,21,4
23,58,62,1.539,25,5
22,41,44,1.492,33,6
21,30,49,1.457,42,9
29,47,45,1.488,56,21
32,58,51,1.49,57,22
43,75,62,1.533,78,38
42,64,39,1.521,123,31
36,59,35,1.484,107,24
33,51,31,1.508,122,17
27,36,23,1.497,117,12
22,43,19,1.449,108,6
21,42,23,1.471,89,4
20,42,32,1.445,63,7
20,46,35,1.438,59,4
19,27,41,1.434,49,3
19,40,50,1.493,33,6
18,24,48,1.447,35,4
19,32,39,1.412,35,5
18,24,37,1.834,28,5
17,18,30,1.447,35,6
17,26.45454545,19,1.441,47,3
16,16,17,1.433,46,2
16,17,24,1.44,47,2
16,31,8,1.423,67,1
15,26,26,1.456,51,2
15,36,43,1.42,38,2
15,25,41,1.393,41,2
17,28,39,1.452,48,2
16,21,30,1.389,65,3
15,18,30,1.47,65,3
15,22,46,1.45,65,10
16,22,44,1.44,60,15
17,31,32,1.42,78,12
17,32,32,1.47,81,3
17,28,38,1.463,96,1
19,38,74,1.671,66,1
20,44,83,1.63,58,2
20,48,79,1.616,38,3
17,45,57,1.578,33,4
18,37,59,1.541,25,13
19,36,64,1.55,23,8
22,48,64,1.547,23,4
25,70,60,1.597,26,4
24,49,52,1.616,25,3
26,61,54,1.609,24,3
29,94,50,1.605,19,2
27,67,47,1.536,18,2
26,64,45,1.564,19,2
28,71,44,1.564,22,3
27,57,47,1.518,25,6
26,56,49,1.521,24,6
29,50,52,1.582,36,5
28,44,52,1.565,62,4
26,36,46,1.501,49,3
32,46,53,1.577,61,2
30,40,60,1.576,68,1
22,44.5,29,1.485,70,2
22,30,38,1.452,69,4
23,40.5,51,1.472,51,7
24,47,63,1.473,47,7
22,48,81,1.469,26,16
22,48,71,1.501,23,14
25,33,40,1.54,40,4
24,29,42,1.516,40,4
25,36,33,1.452,45,6
25,27,26,1.491,50,4
26,38,21,2.094,51,5
24,31.55555556,25,1.441,43,5
19,20,16,1.378,47,3
15,32.25555556,12,1.394,47,2
15,33.34646465,15,1.376,38,4
14,19,25,1.404,37,3
15,34,37,1.415,27,2
15,36,31,1.409,32,3
17,52,38,1.471,34,3
16,41,41,1.481,36,2
16,34,28,1.448,48,5
14,14,27,1.407,48,2
15,32,33,1.485,38,2
14,32,25,1.492,45,2
13,29.72727273,22,1.405,58,4
13,25,32,1.445,52,14
13,18,46,1.427,42,13
14,22,56,1.449,34,15
15,21,44,1.435,41,9
13,36,54,1.42,21,11
11,30,52,1.409,20,8
11,29,50,1.456,25,7
12,21,40,1.422,33,4
11,18,28,1.393,41,4
11,23,24,1.356,37,6
11,15,28,1.406,39,4
11,17,36,1.415,20,4
10,20,37,1.432,16,3
10,24.81818182,25,1.398,33,8
10,23,19,1.482,35,8
10,33,18,1.418,36,6
10,37,35,1.412,33,2
9,29,36,1.482,22,3
9,37,29,1.473,25,7
8,29,23,1.414,36,5
8,21,26,1.417,38,9
11,26,33,1.468,40,9
15,19,31,1.513,70,5
14,25,50,1.491,30,8
13,18,44,1.473,30,5
13,40,42,1.478,36,4
11,11,24,1.424,47,4
11,12,47,1.482,29,8
11,32,46,1.465,26,3
10,30,23,1.41,40,2
10,17,21,1.388,26,2
10,18,26,1.388,21,4
10,27,24,1.399,15,4
9,16,11,1.776,31,4
9,14,19,1.433,19,8
8,9,23,1.427,16,9
8,16,34,1.434,8,12
8,18,33,1.43,13,13
9,18,36,1.42,12,21
9,27,38,1.456,10,19
10,29,32,1.426,15,9
11,33,33,1.43,22,7
11,33,37,1.45,20,19
11,21,34,1.405,34,27
11,22,28,1.379,43,17
11,17,12,1.357,64,4
11,49,14,1.391,82,5
10,29,11,1.41,87,5
8,28,11,1.369,66,3
9,19,18,1.378,62,8
9,23,21,1.387,53,7
10,25.7,22,1.382,46,2
10,25,31,1.386,48,4
10,28,24,1.364,49,4
9,19,29,1.377,39,6
8,20,29,1.399,44,6
9,23.79090909,22,1.378,43,4
9,19,16,1.404,40,3
7,25,13,1.399,39,3
7,29,13,1.379,41,5
7,18,11,1.369,46,6
8,30,15,1.379,39,10
8,27,13,1.402,43,5
8,26,12,1.395,44,5
8,28,21,1.388,32,8
8,22,18,1.367,40,7
8,13,23,1.378,48,10
7,22,20,1.421,52,11
8,16,21,1.427,74,9
8,16,14,1.417,107,6
8,18,11,1.386,100,4
8,27,12,1.394,81,3
9,19,16,1.412,53,2
10,28,30,1.464,27,2
9,35,33,1.465,40,4
8,20,48,1.431,23,8
10,45,45,1.434,25,9
10,41,21,1.414,39,3
8,37,26,1.391,33,5
8,12,30,1.4,34,8
9,21,29,1.442,35,5
9,22,15,1.806,45,4
8,16,9,1.389,53,3
8,15,9,1.393,52,5
8,19,6,1.387,57,3
8,17,4,1.381,53,3
7,13,11,1.381,51,5
8,20,22,1.432,34,12
8,21,31,1.441,26,13
8,27,31,1.435,32,10
9,18,28,1.411,45,11
8,21,36,1.465,33,17
7,17,31,1.433,45,13
8,21,21,1.426,94,8
8,50,16,1.467,95,6
9,16,10,1.405,86,3
9,16,9,1.386,80,3
9,26,10,1.391,79,3
9,22,15,1.406,74,3
11,20,24,1.405,56,3
12,36,20,1.38,46,2
11,43,22,1.388,38,4
10,27,16,1.385,39,3
10,23,14,1.384,37,3
9,21,16,1.418,42,4
9,11,11,1.361,44,3
8,11,11,1.39,40,3
7,18,11,1.391,46,3
6,13,9,1.361,52,2
7,17,5,1.375,57,2
7,20,14,1.399,47,6
7,23,18,1.406,43,5
7,18,23,1.401,44,5
8,33,22,1.434,52,6
9,27,25,1.456,54,8
10,30,26,1.421,58,11
11,43,25,1.424,62,14
12,28,19,1.431,66,8
11,24,10,1.401,75,4
11,24,12,1.405,72,4
11,47,11,1.392,77,3
11,22,13,1.405,69,3
11,27,20,1.422,52,3
12,24,21,1.421,50,3
12,27,25,1.417,33,5
12,30,17,1.418,36,2
12,14,28,1.417,31,9
12,19,34,1.441,20,11
12,26,11,1.429,43,3
12,23,12,1.89,42,4
12,22,13,1.418,44,4
12,19,18,1.437,37,5
13,40,7,1.418,53,2
13,37,7,1.414,51,3
13,26,7,1.421,53,3
12,27,10,1.424,48,3
12,28,14,1.428,44,2
12,42,19,1.448,40,5
13,46,18,1.431,48,9
12,35,16,1.421,51,7
12,25,15,1.433,56,8
14,24,16,1.441,52,5
13,25,13,1.458,60,4
13,28,17,1.443,53,4
15,27,30,1.489,31,2
14,31.22222222,35,1.504,24,3
15,34,54,1.522,17,9
16,40,58,1.556,13,16
18,43,59,1.545,8,6
16,33.02222222,45,1.521,11,2
14,33.29494949,35,1.505,20,1
14,27,38,1.578,16,1
15,26,39,1.548,22,2
15,37,39,1.53,20,2
14,37,17,1.492,40,6
14,31,10,1.445,49,3
13,24,12,1.44,39,4
13,20,10,1.477,46,2
12,28.72727273,16,1.469,37,1
11,11,23,1.491,32,1
10,15,33,1.536,27,1
12,46,43,1.681,24,2
13,32,43,1.619,19,1
13,37,47,1.67,19,2
14,58,50,1.701,20,1
10,13,31,1.479,37,3
9,22,42,1.507,20,6
9,13,41,1.509,18,2
8,17,32,1.48,32,3
8,16,39,1.442,22,7
8,22,44,1.506,19,2
9,15,49,1.549,12,2
9,19,52,1.571,13,2
13,31,52,1.621,12,3
15,45,53,1.78,15,3
15,39,51,1.865,20,3
16,38,48,1.925,14,2
15,28,49,2.016,19,4
14,26.72727273,50,1.602,15,10
14,16,44,1.548,13,7
13,21,42,1.577,12,8
12,22,33,1.53,16,7
11,16,28,1.49,21,5
11,19,27,1.505,19,6
11,16,27,1.475,20,6
10,14,17,1.457,31,3
9,24,14,1.467,42,2
9,17,14,1.468,56,2
8,13,11,1.442,69,2
8,20,14,1.431,64,3
8,15,19,1.668,45,5
8,22,16,0.873,55,3
7,27,14,0.89,64,3
8,27,16,0.893,51,2
8,31,25,0.897,41,5
8,36,22,0.919,43,3
8,34,31,0.931,39,3
8,19,33,0.915,31,3
8,44,32,0.918,32,4
9,29,33,0.904,29,9
10,14,42,0.924,21,8
10,17,44,0.982,21,9
11,19,36,1.04,26,10
11,24,40,1.006,23,8
10,22.9,19,0.94,39,5
10,20.44545455,21,0.882,34,11
9,16,28,0.872,28,9
8,25,32,0.9,25,7
8,20,32,0.933,30,6
10,21,26,0.924,45,9
10,17,19,0.917,57,5
10,20,15,0.919,62,6
9,29,19,0.905,62,9
9,23,16,0.906,77,6
10,11,13,0.902,95,4
10,15,14,0.9,90,6
10,22.36363636,12,0.93,80,4
10,25,12,0.933,69,2
11,25,17,0.932,60,2
13,26,30,0.948,47,7
14,28,39,0.941,40,10
14,27,45,0.957,32,16
13,38,20,0.943,50,3
13,26,15,0.947,57,3
13,25,20,0.967,52,10
13,21,21,1.362,41,9
14,21,24,1.012,36,14
14,24,25,1.079,31,17
15,22,16,1.071,42,10
15,28,27,1.046,32,16
16,30,23,1.106,34,13
16,28,18,1.126,39,9
16,30,33,1.1,28,13
16,26,37,1.092,37,9
17,23,28,0.972,47,7
17,33,21,1.057,62,3
16,17,14,0.979,80,4
17,37,15,0.988,109,5
19,58,17,1.027,133,7
16,51,19,1.013,112,7
16,24,17,1.006,103,7
18,39,23,1.007,65,4
18,66,28,1.015,59,5
17,32,29,0.986,43,3
16,29,28,0.962,38,5
16,24,21,0.961,34,3
15,21,27,0.959,24,6
16,29.3,31,0.953,17,9
15,28.3,27,0.949,12,10
13,14,22,0.938,17,11
12,18,25,0.976,16,14
13,20,28,0.998,13,13
14,30,36,1.058,11,14
14,28,35,1.075,9,18
13,27,33,1.078,14,17
13,24,30,1.047,12,12
12,30,26,0.98,19,14
11,30,22,0.928,29,11
11,21,20,0.928,32,12
13,36,19,0.944,41,14
13,44,22,1.012,45,15
13,41,20,0.96,68,10
14,34,18,0.953,79,8
15,35,20,0.96,79,10
14,24,17,0.961,92,9
14,25,16,0.953,70,4
14,37,24,0.969,50,7
14,30,27,0.96,35,5
14,23,32,0.947,24,6
14,32,20,0.935,32,3
13,22,23,0.941,21,4
13,23.54545455,33,0.928,21,4
12,14,41,0.951,15,7
12,20,31,1.312,22,7
12,25,26,0.915,22,6
11,20,9,0.897,39,3
11,11,4,0.88,37,3
11,19.7768595,15,0.889,28,11
11,19,18,0.887,23,13
11,25,26,0.881,18,17
8,16,23,0.882,23,15
8,18,17,0.876,27,9
9,26,16,0.87,29,8
9,22,18,0.872,38,9
8,12,18,0.886,52,8
9,47,15,0.893,70,8
9,33,16,0.904,81,8
11,27,16,0.921,89,7
12,12,14,0.95,116,6
14,34,20,0.97,118,4
13,42,23,0.955,74,5
12,47,31,0.959,49,5
13,37,41,0.969,27,4
13,37,36,0.953,23,5
13,26,37,0.989,25,5
14,19,32,0.969,25,5
12,29,19,0.93,35,3
12,20,17,0.938,42,3
11,31,7,0.938,43,2
11,17,9,0.929,46,4
11,27,1,0.942,52,2
11,22,5,0.941,50,4
12,29,14,0.921,36,6
12,42,17,0.961,39,4
13,40,33,0.993,22,3
14,43,34,1.012,23,8
15,27,25,0.974,34,9
15,37,22,0.971,39,6
15,26,19,0.96,49,6
15,32.09090909,10,0.941,67,3
15,16,9,0.924,61,2
14,35,11,0.915,58,3
14,32,21,0.905,41,3
14,29,33,0.978,31,5
14,26,41,0.991,27,3
13,43,49,1.077,22,3
10,24.55555556,33,0.942,31,3
9,9,36,0.946,24,2
10,16,45,0.989,19,4
11,20.55555556,47,1.012,16,3
11,20.01010101,46,1,17,4
10,15,47,1.807,17,3
10,13,47,1.059,16,3
11,15,44,1.08,20,3
11,15,45,1.032,18,8
11,23,48,0.967,14,10
9,16,27,0.927,33,4
8,19,31,0.883,29,4
9,9,30,0.991,24,2
8,20,41,1.039,22,2
7,12,40,1.045,23,3
6,12,42,1.049,30,4
7,15,36,0.97,26,11
8,16,29,0.953,31,7
8,30,28,0.956,31,5
7,21,31,0.977,21,5
5,21,30,0.988,21,2
5,25,37,1.04,25,2
6,28,43,1.096,15,2
9,25,48,1.2,12,2
12,33,50,1.291,13,2
13,36,48,1.345,22,2
11,29,43,1.29,20,2
12,26,41,1.256,18,2
14,30,40,1.294,22,2
14,26,39,1.237,27,2
15,37,36,1.285,23,3
14,31,36,1.263,26,5
14,24,36,1.162,21,4
14,17,35,1.116,23,4
13,17,34,1.083,20,3
12,19,31,1.125,21,3
10,26,29,1.181,25,3
10,31,30,1.152,25,5
10,24,30,1.114,30,2
10,17,23,1.031,42,2
9,14,23,1.09,43,2
9,12,27,0.976,43,6
8,13,26,0.948,42,7
8,10,26,0.927,44,11
8,14,25,0.922,36,9
9,16.54545455,21,0.925,38,3
9,20,24,0.948,33,3
8,20,31,0.965,28,3
8,21,29,0.95,26,5
8,25,35,0.971,24,6
9,16,37,0.977,15,8
9,16,38,1.028,15,8
8,18,38,0.993,18,6
9,10,36,1.425,15,4
10,16,34,1.016,11,6
10,29,33,1.051,12,5
10,27,30,1.084,14,5
11,25,30,1.076,13,4
11,18,27,1.06,7,4
11,40,29,1.094,11,4
11,42,29,1.081,15,5
10,21,22,1.015,22,4
11,23,23,0.982,20,7
13,30,39,1.016,14,13
11,33,33,1.021,15,8
11,24,30,1.022,34,5
10,20,20,0.962,49,3
11,23.54545455,13,0.927,49,4
11,33,22,0.967,48,5
10,25,25,0.939,36,7
10,12,36,0.971,30,11
11,18,27,1.005,28,4
13,20,35,1.023,18,9
12,16,28,1.022,16,3
10,28,42,0.994,10,6
9,18,37,0.966,11,4
9,12,35,1.008,11,5
10,11,24,0.983,13,3
10,18,29,0.959,11,5
8,11,36,0.97,11,9
8,10,36,0.992,12,9
10,11,33,0.964,12,8
12,24,31,1.056,15,5
12,47,30,1.074,16,3
13,63,35,1.111,21,4
13,46,39,1.096,13,7
13,26,27,1.022,21,9
13,22,23,0.962,30,11
12,14,24,1.02,30,11
10,17,20,1,40,9
10,7,12,0.99,46,4
10,7,12,0.99,46,4
9,28,19,0.99,49,5
8,26,26,1.02,47,4
8,26,26,1.02,47,4
9,12,37,1.03,28,5
9,26,37,1.03,26,3
10,14,36,1.03,23,3
10,20,39,1.05,24,4
9,12,31,1.01,20,3
9,12,31,1.01,20,3
8,11,32,1,22,7
8,11,38,1.042727273,19,10
7,8,35,1.03,16,10
8,23,40,1.05,11,12
8,11,44,1.06,10,20
8,25,42,1.07,13,19
10,55,37,1.13,11,9
12,56,30,1.17,18,4
14,23,30,0.985,24,15
14,30.81818182,25,0.929,31,13
13,29,23,0.928,34,12
13,24,25,0.916,45,9
12,39,23,0.909,53,8
11,28,29,0.913,45,14
9,26,31,0.927,59,22
11,24,26,0.927,62,17
13,26,28,0.948,60,13
15,23,34,0.944,52,10
18,36,52,0.987,37,11
18,36,65,1.007,18,14
17,35,62,1.015,21,14
17,36,57,1.041,23,11
19,28,52,1.029,25,10
20,36.5,45,1.039,25,3
20,39.40909091,36,1.04,25,4
19,25,34,1.033,21,4
19,51,37,1.066,21,2
17,42,34,1.045,18,2
18,53,30,1.019,18,2
19,55,26,1.041,24,2
19,45,25,1.112,22,2
18,35,27,1.121,26,3
18,37,25,1.052,30,3
19,37,33,1.014,34,3
20,46,43,0.989,38,2
19,33,37,1.015,53,2
17,25,35,1.009,64,7
17,46,44,1.002,59,15
16,32.18181818,32,0.982,63,9
16,34,38,0.968,58,12
16,29,41,0.963,50,11
15,29,44,0.873,31,9
15,19,43,0.772,20,8
15,19,40,0.761,20,6
16,41,38,0.747,17,2
14,38,40,0.754,18,2
12,33,35,0.71,26,3
11,16,24,0.639,28,3
11,12,20,1.006,27,4
12,22.36363636,16,0.615,35,3
11,20,18,0.56,25,3
10,21,21,0.579,26,3
9,18,16,0.573,26,3
10,12,16,0.574,24,3
10,16,16,0.573,26,3
10,25,19,0.549,30,4
8,24,18,0.546,26,4
9,20,26,0.499,32,4
10,24,25,0.5,39,4
11,55,20,0.457,51,3
10,23,15,0.433,65,2
8,15,15,0.403,63,1
7,14,13,0.382,59,1
7,18,15,0.382,55,2
6,17,16,0.381,54,2
7,13,21,0.361,42,1
8,18,32,0.388,28,2
9,43,43,0.42,23,2
7,25,31,0.381,28,2
6,25,30,0.393,24,2
6,30,28,0.382,25,3
7,26,21,0.415,35,3
8,16,15,0.392,41,2
10,15,16,0.354,37,3
11,14,18,0.334,41,4
10,15,19,0.333,38,4
10,31,34,0.343,25,2
11,35,39,0.334,20,2
13,44,34,0.351,17,3
12,39,29,0.378,24,4
13,19,23,0.349,32,5
14,36,24,0.308,43,4
14,48,20,0.33,43,4
13,44,12,0.277,57,4
12,37,12,0.303,52,4
10,40,12,0.292,46,3
10,34,13,0.295,48,3
10,23,13,0.265,40,2
11,24,13,0.268,38,2
12,34,15,0.294,31,2
13,48,23,0.322,22,2
12,34,22,0.308,24,3
12,34,24,0.332,30,3
12,35,16,0.222,35,4
13,33,15,0.207,24,3
12,49,19,0.2,22,2
10,11,6,1.199,28,2
10,16,6,0.203,21,2
8,16,6,0.26,19,2
9,12,4,0.2,27,3
10,13,6,0.23,22,2
9,13,4,0.18,27,2
8,15,4,0.19,18,3
7,17,8,0.21,22,2
7,29,22,0.22,10,2
8,18,19,0.2,30,2
8,23,16,0.18,32,2
7,10,14,0.16,38,2
7,10,14,0.16,38,2
7,9,15,0.17,41,2
8,12,13,0.115,46,2
8,9,13,0.688,42,2
8,13,18,1.286,37,1
9,12,23,1.188,33,2
8,13,29,1.133,21,2
8,33,33,1.096,14,2
7,45,36,1.124,14,2
7,48,37,1.154,12,3
7,26,28,1.106,23,2
8,15,18,1.07,29,2
9,13,17,0.999,29,3
10,18,26,1,23,3
10,23,28,1.053,25,4
11,31,28,1.003,23,3
12,39,28,1.047,21,3
13,33,26,0.99,18,2
12,33,22,0.996,21,2
13,44,24,1.003,21,3
14,29,31,1.003,24,3
14,25,27,0.964,28,3
12,18,18,0.951,35,3
11,11,18,0.909,44,2
10,15,14,0.883,61,2
9,10,10,0.869,62,1
9,37,12,0.876,71,2
8,32,23,0.89,60,6
8,24,28,0.913,54,6
8,23,39,0.922,38,8
9,24,49,0.982,25,7
11,20,50,0.991,22,2
13,40,56,1.019,14,2
15,71,50,1.048,13,3
16,44,54,1.054,21,3
18,56,54,1.084,22,2
19,62,50,1.33,24,3
17,37,46,1.082,25,4
18,49,46,1.048,22,3
21,63,48,1.071,26,4
22,58,47,1.031,25,3
22,68,45,1.006,22,3
21,70,44,1.031,23,3
22,99,49,1.035,28,3
22,42,48,0.979,44,5
27,60,51,1.009,86,5
27,44,41,0.983,102,5
23,23,24,0.934,97,4
21,44.5,19,0.914,94,3
19,21,17,0.923,74,2
16,34,13,0.9,69,2
14,36.59090909,13,0.876,51,2
13,27,18,0.876,60,2
14,25,25,0.874,59,2
15,38,32,0.907,53,2
15,38,37,0.938,37,2
17,48,32,0.933,47,2
17,48,37,0.951,39,3
15,16,25,0.928,41,3
14,27.09090909,20,0.941,30,2
14,17,15,0.904,37,2
14,19,11,0.888,35,2
12,22,11,0.881,42,2
11,14,11,0.867,39,2
12,13,8,0.867,44,2
13,19,8,0.904,45,3
13,26,14,0.879,43,3
11,26,21,0.893,38,3
11,25,19,0.827,40,3
12,25,20,0.87,41,3
13,14,17,0.79,43,4
12,12,15,0.76,43,3
13,43,17,0.83,36,2
10,11,17,0.92,27,2
9,14,18,0.92,23,2
9,51,19,0.92,26,3
9,19,21,0.95,20,4
9,24,29,0.96,9,4
10,18,29,0.99,16,3
11,15,35,0.99,15,2
12,27,34,0.98,12,3
11,21,28,0.99,20,3
9,18,25,0.99,12,3
8,15,24,1,16,3
9,14,19,0.98,21,3
8,13,20,0.94,19,3
8,11,11,0.93,22,3
8,11,11,0.93,22,3
8,10,10,0.91,28,2
8,39,20,0.95,15,2
7,30,19,0.97,12,2
8,54,22,1,16,2
8,44,22,0.93,17,3
8,22,20,0.88,19,3
9,26,25,0.83,16,4
8,16,20,0.76,24,3
8,21,18,0.91,58,2
8,13,24,0.91,43,4
8,53,31,0.93,38,6
9,97,31,1.002,26,5
10,76,37,0.951,21,4
11,76,42,0.992,14,3
11,20,38,0.976,17,5
12,24,47,0.988,14,9
12,35,45,1.024,10,9
11,51,43,1.049,10,10
14,73,43,1.078,10,11
14,34,39,1.064,11,5
14,33.8,39,1.024,8,15
14,36.25454545,36,0.992,11,15
13,13,34,0.988,8,11
13,19,32,0.975,11,7
16,35,33,1.042,11,5
16,34,32,1.055,15,3
15,47,31,1.058,11,2
16,99,32,1.068,14,3
18,38,38,0.991,13,3
16,17,31,0.921,24,3
15,34,34,0.849,32,6
15,40,51,0.918,25,28
13,13,41,0.922,36,17
12,24,34,0.904,46,20
12,27,22,0.893,58,12
11,24,18,0.931,60,10
10,28,20,0.916,51,8
10,36,35,0.934,46,14
11,31,49,0.977,29,15
11,38,46,0.959,31,15
11,19,24,0.958,42,5
11,18,33,0.949,30,5
12,16,39,0.957,24,9
10,28,29,0.911,28,8
9,9,19,0.873,33,4
9,9,14,0.869,35,3
9,16.6,13,0.858,31,5
10,16.50909091,10,0.858,29,4
8,10,22,0.84,21,7
8,12,30,0.86,11,10
7,18,30,0.917,12,13
8,27,29,0.959,17,14
8,18,32,0.867,16,15
9,24,27,0.828,30,8
10,53,37,0.797,35,7
10,32,33,0.758,62,9
13,42,25,0.884,134,9
16,47,22,0.927,167,11
23,41,15,0.94,183,7
25,95,24,0.958,187,11
20,83,28,0.99,151,12
16,40,27,0.977,101,7
16,20,30,1.08,56,4
16,24,41,1.151,43,9
15,31,31,1.084,29,6
15,26,33,1.056,34,5
14,27,26,1.06,35,7
14,29,18,1.006,37,7
14,18,19,0.997,32,7
14,19,36,1.071,24,11
18,21,39,1.085,31,14
21,28,49,1.039,24,16
26,36,63,1.086,20,17
27,46,62,1.087,21,22
30,78,60,1.179,21,23
35,95,59,1.155,23,23
35,79,63,1.088,35,30
40,100,57,1.037,67,16
41,81,71,0.883,86,11
42,82,41,1.026,149,10
54,155,66,1.24,189,24
51,61,33,1.202,219,12
49,73,32,1.154,198,7
39,47,42,1.17,131,2
34,45,65,1.201,85,2
33,44,89,1.269,65,1
36,49,115,1.361,31,1
40,67,128,1.4,21,1
44,74,125,1.466,19,2
46,74,106,1.413,39,5
46,80,49,1.322,93,8
44,76,23,1.238,109,8
45,70,18,1.095,114,7
