PM25,PM10,NO2,CO,O3,SO2
45,46,53,0.67,7,10
45,46,38,0.655,12,11
46,74.90909091,40,0.637,14,13
50,81,45,0.674,6,17
49,81,44,0.6795,12,13
55,81,48,0.67865,21,21
58,76,44,0.713,40,18
61,91,41,0.698,65,24
65,129,30,0.688,97,14
72,121,17,0.7,129,16
80,112,18,0.681915,167,12
85,143,20,0.681869545,132,16
80,100,22,0.72,116,11
69,108.7272727,30,0.68,131,11
60,109,24,0.642,54,9
53,112,36,0.62,57,6
51,118,31,0.679,54,8
53,83,34,0.759,45,5
58,78,39,0.833,37,12
55,82,34,0.814,56,10
57,61,23,0.79,44,16
46,51,18,0.626,45,10
36,65.6,13,0.558,44,6
37,61,23,0.595,43,4
30,35,22,0.564,30,4
28,60.05454545,19,0.543,32,7
32,43,22,0.541,31,11
32,44,35,0.552,25,10
26,63,38,0.578,14,9
31,66,33,0.601,24,5
36,89,32,0.602,26,6
34,74,42,0.603,24,12
34,59,34,0.604,23,13
34,53,36,0.566,41,15
34,70,23,0.549,51,13
34,64,42,0.567,40,19
34,59,38,0.569,64,13
38,43,28,0.542,70,5
37,104,27,0.561,62,4
36,42,32,0.559,43,5
41,43,45,0.554,26,7
40,69,57,0.551,15,7
39,61.875,22,0.527,40,5
39,86,26,0.526,34,3
41,49,27,0.568,33,3
41,54.359375,20,0.601,31,2
37,54.58159722,23,0.624,28,3
35,56.48159722,21,0.609,34,4
39,40,29,0.661,21,4
44,44,35,0.68,17,3
41,58.85659722,23,0.685,14,3
37,44,29,0.953,21,3
38,62,33,1.04,23,3
49,85,46,0.939,25,5
34,52,31,0.841,44,6
24,106,31,0.63,25,4
23,139,32,0.73,23,5
23,57,33,0.636,23,4
24,25,36,0.66,33,5
29,70,46,0.701,41,5
31,57,43,0.714,60,4
32,74,39,0.761,83,3
28,79,41,0.792,79,4
18,49,29,0.559,32,9
16,36,19,0.539,22,7
16,48.18181818,19,0.529,26,4
16,61,18,0.553,16,5
14,40,21,0.544,19,6
10,20,15,0.532,17,4
12,18,21,0.536,15,4
14,26,20,0.541,17,3
15,38.21818182,23,0.582,14,4
18,43,30,0.677,10,5
22,47,27,0.754,9,4
18,40.65619835,22,0.687,14,3
20,43,21,0.669,15,5
21,36,29,0.683,11,5
18,34,33,0.679,11,5
16,32,21,0.635,22,3
15,110,22,0.613,39,2
13,27,23,0.545,22,3
14,63,20,0.585,16,2
15,63,32,0.6,30,4
12,40,25,0.654,23,2
12,28,12,0.561,49,3
12,23,12,0.515,32,2
13,48,21,0.55,22,3
14,41,22,0.59,15,4
14,29,30,0.602,16,3
13,26,31,0.643,10,3
12,21,27,0.627,11,3
18,52,39,0.762,12,5
16,46,32,0.758,8,4
15,34,20,0.726,12,5
17,28,22,0.677,11,5
12,32,19,0.59,15,3
9,23,11,0.546,19,2
11,29,15,0.582,13,3
10,23,20,0.622,11,4
10,24,16,0.679,8,4
14,36,17,0.709,17,4
13,21,18,0.699,20,3
11,40,16,0.606,36,3
12,33,23,0.595,38,3
10,36,12,0.51,35,2
10,50,10,0.491,35,2
10,46,8,0.487,32,3
11,39,10,0.481,42,3
11,40,10,0.472,36,2
12,22,11,0.5175,30,2
12,34,11,0.514136364,27,3
11,35,15,0.514,17,4
10,26,12,0.531,17,3
10,24,11,0.543,18,3
10,14,18,0.551,15,3
9,30,17,0.558,13,3
6,9,17,0.545,9,3
6,13,11,0.542,10,2
6,20,18,0.55,7,14
6,12,11,0.528,7,5
4,10,13,0.536,5,4
6,26,20,0.633,4,3
11,64,21,0.697,7,6
10,46,20,0.817,6,9
10,34,18,0.689,6,7
12,23,18,0.637,13,4
14,30,17,0.702,28,3
14,33,15,0.604,48,3
15,37,15,0.593,77,3
17,32,13,0.534,75,3
20,137,12,0.546,99,3
21,134,12,0.55,105,4
20,72,14,0.521,78,3
19,59,14,0.528,83,3
16,33,21,0.498,32,4
16,61,34,0.522,16,4
16,77,31,0.56,11,4
18,81,44,0.637,12,5
18,80,53,0.65,17,6
18,38,61,0.67,14,8
17,30,39,0.644,7,4
17,76,39,0.673,6,8
20,58,38,0.777,7,6
23,70,31,0.778,6,5
21,95,32,0.698,6,5
26,80,34,0.795,5,6
28,76,26,0.821,8,5
28,88,23,0.854,8,6
26,106,36,0.921,10,6
28,104,44,0.875,14,7
28,56,24,0.682,49,8
28,57,24,0.645,63,6
28,93,17,0.663,67,6
28,73,14,0.668,104,8
29,61,12,0.586,76,4
26,68.8,13,0.571,83,4
25,73,14,0.567,76,5
24,74,16,0.568,69,5
23,41,16,0.561,52,4
24,56,25,0.593,51,4
27,58.70909091,21,0.607,48,5
28,82,22,0.633,55,4
28,85,18,0.623,43,5
29,46,19,0.614,42,8
17,29,14,0.6,49,7
8,30,9,0.586,43,6
9,37,12,0.574,31,6
10,40,13,0.574,31,6
10,31,15,0.574,43,5
10,37,19,0.583,35,6
11,32,18,0.6,31,5
14,61,36,0.729,17,5
19,68,36,0.835,20,6
20,41,18,0.782,38,5
21,48,22,0.7,53,4
26,98,20,0.727,61,3
30,78,11,0.675,81,5
33,111,9,0.625,91,6
37,71,11,0.612,98,4
38,117,14,0.601,98,4
39,77,13,0.595,93,4
50,93.27272727,31,0.676,94,6
69,141,32,0.81,132,9
65,123,53,0.803,119,9
48,79,41,0.728,44,8
44,81,31,0.728,43,6
40,50,32,0.712,34,6
37,62,36,0.698,22,7
41,71,70,0.749,11,8
45,70,71,0.76,7,10
43,61,51,0.691,19,5
41,69,37,0.66,19,7
37,43,36,0.637,13,6
31,42,42,0.615,15,6
30,59,40,0.646,7,4
25,64,36,0.688,5,8
26,49,39,0.749,9,8
33,52,36,0.827,18,11
36,79,38,0.831,31,18
40,53,31,0.746,56,9
53,124,23,0.757,108,12
73,132,15,0.787,143,15
56,71,16,0.755,127,12
76,89.375,22,0.77,253,19
76,93.48611111,22,0.77,253,19
76,96.68611111,22,0.77,253,19
60.18181818,138,28,0.816,146,15
71,95.41338384,57,0.862,100,8
53,66,43,0.831,58,8
46,89,63,0.853,25,7
42,111,55,0.81,11,7
40,91,59,0.753,10,7
36,72,53,0.729,8,8
30,66.34133838,54,0.66,10,8
28,62.84921258,44,0.616,12,7
26,38,45,0.598,13,6
25,32,43,0.649,7,8
25,31,48,0.708,4,8
25,38,53,0.739,4,7
24,57,44,0.768,8,9
23,115,29,0.918,10,9
22,61,25,0.822,13,10
26,48,41,0.803,21,10
36,81,31,0.776,49,11
47,73,19,0.762,102,8
59,112,14,0.773,140,10
71,153,14,0.807,169,9
83,139,21,0.847,132,13
90,173,25,0.878,139,12
53,147,12,0.661,15,9
43,57,26,0.692,56,4
40,50,28,0.850545455,47,3
45,56,39,0.837,53,3
51,95,34,0.947,34,4
58,70,45,0.951,32,3
56,80,51,1.014,24,3
49,68.11111111,46,0.949,40,3
50,70.11111111,29,0.867,42,3
64,64,39,0.935,21,3
70,74,43,0.983,17,6
63,67,43,0.992,17,5
63,75.47474747,35,0.981,15,8
63,77,52,1.03,7,6
53,129,50,1.075,11,8
52,92,38,1.098,22,11
52,64,44,1.075,36,11
43,45,47,0.975,49,11
34,49,29,0.857,66,12
34,50,26,0.82,86,7
38,80,22,0.82,111,7
41,69,16,0.796,123,5
42,87,14,0.782,135,4
38,101,15,0.754,64,5
36,77.66666667,15,0.754,86,4
38,67,26,0.786,77,4
36,83.06666667,32,0.824,62,3
37,107,39,0.843,52,3
44,80.27333333,48,0.95,38,9
46,89,78,0.99,22,8
40,90,28,0.845,65,5
34,63,17,0.792,68,3
27,68.81555556,22,0.752,39,3
28,38,29,0.761,52,3
27,32,28,0.793,37,3
29,37,25,0.833,32,3
33,54.38155556,21,0.851,20,3
38,55.65428283,24,0.917,17,4
36,43,23,0.926,31,7
29,64,29,0.923,30,4
26,39,28,0.882,35,5
36,69,48,0.901,35,18
48,104,34,0.939,71,12
42,68,31,0.893,68,9
41,81,20,0.843,83,7
39,78.27272727,13,0.783,89,7
42,134,21,0.823,78,9
41,77,20,0.774,89,5
44,80,23,0.799,71,6
40,79,33,0.813,60,8
35,66,40,0.806,41,12
36,108,47,0.811,43,9
36,50,42,0.833,39,9
35,62,46,0.865,23,6
33,59,55,0.868,16,6
26,53.6,41,0.799,9,3
24,25,34,0.771,16,5
24,53.6,50,0.791,8,6
22,39,33,0.771,13,4
18,25,22,0.737,14,3
22,23,46,0.811,8,7
23,57,34,0.745,14,5
24,88,38,0.818,9,5
22,90,38,0.912,13,4
19,38,33,0.85,25,5
22,78,26,0.778,26,3
27,121,27,0.862,27,3
22,53,17,0.706,41,2
24,81,14,0.708,65,3
24,48,10,0.72,55,2
23,103,20,0.692,51,2
22,55,32,0.732,50,2
21,95,36,0.842,35,3
25,83,42,1.028,47,2
28,73,43,0.894,63,4
24,80,27,0.813,43,5
21,42,18,0.778,31,5
17,34,16,0.741,37,4
18,18,18,0.711,35,6
18,35,24,0.713,33,4
18,37,32,0.78,14,4
22,39,42,0.82,6,6
24,46,45,0.899,3,4
28,57,39,0.973,7,4
34,56,37,0.91,10,7
44,80,40,0.923,14,14
32,54,25,0.923,15,12
27,48,24,0.883,19,7
31,38,25,0.877,24,8
31,37,22,0.85,31,6
33,54,22,0.872,49,5
27,33,14,0.749,58,3
29,95,15,0.724,60,2
30,54.4,13,0.711,47,5
30,77,9,0.681,42,2
28,57.64,23,0.725,47,4
27,98,28,0.752,63,7
26,32,18,0.715,44,4
27,32,17,0.703,35,4
27,55.704,16,0.712,35,6
27,64,25,0.725,31,9
29,59,34,0.778,34,8
27,63,32,0.79,28,7
23,39.52266667,17,0.721,25,6
18,20,15,0.683,25,3
16,43.62266667,14,0.669,22,3
14,43.1950303,10,0.666,17,4
13,13,19,0.677,17,3
17,17,30,0.788,8,3
22,52,34,0.9,8,4
21,53,24,1.004,12,3
27,51,33,1.193,11,6
25,56,20,0.883,13,5
24,42,24,0.907,24,5
20,83,25,0.897,21,3
32,106,23,0.993,46,4
36,59,21,0.898,87,4
20,34,21,0.729,31,5
21,86,17,0.716,37,3
23,32,36,0.805,29,3
23,41,29,0.78,37,3
20,40,24,0.806,34,2
23,46,46,0.855,25,4
19,34,40,0.802,11,5
17,35,47,0.794,5,6
15,33,44,0.851,5,6
13,22,56,0.832,5,6
15,49,47,0.836,3,5
18,30,47,0.848,5,5
17,38,45,0.855,5,5
15,44,40,0.888,6,6
19,53,37,0.936,6,4
19,44,31,0.881,4,4
20,61,35,0.923,6,5
25,91,33,1.213,13,7
33,109,46,1.33,16,10
28,44,33,0.989,19,5
20,66,23,0.783,22,4
23,48,28,0.832,24,4
21,67,19,0.754,37,5
31,96,40,0.81,39,9
28,54,14,0.76,51,3
26,62,34,0.832,30,3
26,63,42,0.911,20,2
17,53,53,1.022,14,3
17,101,42,0.945,13,3
20,32,53,0.937,6,4
21,54,64,0.958,2,6
20,58,72,1.111,5,6
19,49,76,1.115,6,7
23,41,71,1.062,5,5
22,27,39,0.957,4,3
21,31,51,0.948,4,3
19,42,44,0.951,3,4
22,43,45,1.02,3,3
20,35,48,0.947,3,4
24,40,36,1.04,5,3
22,41,39,1.041,3,3
25,87,36,1.323,5,3
23,54,35,1.085,7,4
23,54,34,0.933,11,6
26,48,40,0.921,18,6
29,56,34,0.9,36,6
29,107,27,0.845,94,5
28,109,22,0.814,79,3
24,66,28,0.776,51,3
21,101,21,0.735,41,3
22,131,26,0.801,40,6
20,93,28,0.775,37,6
20,65,37,0.794,34,7
20,62,57,0.856,21,12
19,32,55,0.844,9,9
20,21,50,0.842,5,4
18,51.5,50,0.838,2,3
17,21,36,0.844,3,5
16,35.13636364,58,0.828,3,6
15,31,53,0.813,3,5
15,26,45,0.827,4,3
18,33,35,0.859,5,6
16,25,36,0.818,4,6
14,19,45,0.845,3,4
14,32,34,0.957,4,3
18,63,28,1.093,9,6
19,71,46,1.141,11,4
23,73,46,1.045,15,5
17,49.81818182,22,0.786,22,3
18,40,22,0.769,26,5
17,40,20,0.742,40,4
17,37,18,0.743,59,4
18,73,19,0.737,65,4
18,75,18,0.744,57,3
18,63,18,0.736,61,4
17,86,24,0.73,37,4
18,85,32,0.767,17,2
17,44,43,0.793,16,3
15,15,31,0.788,17,3
13,45.36363636,23,0.782,15,3
13,35,31,0.828,8,3
10,19,29,0.793,10,3
9,18,22,0.746,14,4
9,39,19,0.751,18,4
8,20,23,0.771,14,3
9,10,33,0.781,7,6
11,24,38,0.785,6,7
9,25,31,0.805,6,5
7,17,34,0.826,9,5
8,37,26,0.855,10,4
6,30,21,0.847,12,3
7,24,27,0.872,13,6
10,34,23,0.852,23,5
12,41,17,0.799,28,4
12,83,21,0.744,38,4
12,115,26,0.76,30,5
14,42,20,0.761,39,5
15,51,20,0.756,81,5
14,38,16,0.757,75,4
14,34,21,0.732,48,5
14,47,28,0.752,28,6
14,75,43,0.772,20,6
13,43,45,0.769,12,4
13,67,25,0.793,14,3
11,24,27,0.794,13,3
12,24,41,0.81,22,5
11,39,50,0.83,14,5
10,41,49,0.83,12,5
10,24,42,0.81,16,6
10,18,38,0.8,17,6
10,11,41,0.79,13,6
9,24,38,0.8,15,6
7,21,41,0.8,11,5
10,19,44,0.8,10,7
9,31,48,0.86,8,7
8,32,43,0.87,12,5
11,33,43,0.86,16,6
12,26,26,0.831666667,29,4
13,45,25,0.836944444,40,4
14,58,16,0.843101852,50,4
15,77,20,0.850285494,50,5
16,111,26,0.845428351,39,6
17,72,29,0.840803351,28,4
18,63,31,0.837581129,27,3
18,62,40,0.838238291,25,9
16,49,46,0.838382052,17,5
16,40,39,0.826,21,2
16,31,28,0.833,16,2
13,19,30,0.831,10,3
12,28,25,0.825520147,12,3
12,21,31,0.824740045,14,3
12,33,27,0.807,9,2
12,33,31,0.816,7,3
12,30,25,0.815,9,3
12,33,27,0.813,9,3
12,33,31,0.829,9,4
13,38,36,0.849,5,3
10,35,35,1.139,10,2
13,47,26,0.942,12,6
15,31,34,0.892,10,12
15,56,27,0.822,26,9
15,38,22,0.798,32,5
16,117,29,0.795,27,6
17,53,17,0.786,33,5
14,33,22,0.755,35,3
15,122,22,0.768,31,6
15,60,20,0.762,24,6
16,80,22,0.789,26,3
16,42,26,0.938,17,3
16,71,43,0.864,9,3
18,73,49,0.982,6,3
11,29,54,0.8505,7,4
11,49.90909091,40,0.887071429,6,3
12,44,32,0.890821429,10,2
14,40,40,0.903549107,5,2
13,32,44,0.899242746,3,4
14,42,44,0.903648089,5,3
21,36,37,1.024,7,3
12,18,18,0.792,20,2
12,24,14,0.935608767,22,3
11,35,24,0.954006089,14,3
7,28,26,0.960313211,9,2
6,20,37,0.953397351,4,2
11,30,43,1.136,6,3
12,18,40,0.928732542,11,3
9,68,31,1.038,12,3
10,43,26,0.941222654,18,3
11,41,24,0.837,14,3
10,39,20,0.816,13,3
8,52,35,0.865,9,2
6,57,37,0.951,7,3
6,20,29,0.914,7,4
9,50,32,1.001,7,3
10,26,41,0.977,4,3
9,26,50,0.976,4,3
7,40,57,1.014,4,3
13,39,46,1.107,6,4
15,32,35,1.164,6,3
13,24,44,1.025,7,6
14,25,40,0.899,3,3
15,20,43,0.898,4,4
11,21,20,0.857,9,3
11,32.18181818,21,0.857,10,3
12,14,23,0.865,8,3
10,17,23,0.892,5,4
7,40,23,1.188,6,4
10,51,32,1.224,7,5
10,71,32,1.027,9,5
10,35,25,0.918,15,4
13,17,24,0.896,14,7
14,47,32,0.877,18,7
13,44,15,0.849,33,2
13,42.36363636,11,0.844,34,4
13,51,27,0.882,14,3
13,46,63,0.887,13,4
14,34,40,0.885,12,7
15,33,31,0.888,14,5
14,37,43,0.927,4,4
13,56,36,0.968,3,3
11,48,38,1.007,3,5
13,24,46,1.033,2,8
16,24,47,0.996,1,9
13,33,61,0.972,2,8
13,19,61,0.974,3,8
15,36.3,53,0.941,4,12
15,37.3,53,0.931,4,10
14,17,27,0.939,4,10
13,26,34,0.949,7,7
10,27,37,0.958,7,5
14,89,31,1.241,9,5
16,67,41,1.588,11,6
15,23,44,1.125,23,6
16,45,36,0.964,19,4
18,37,34,0.914,23,10
17,25,29,0.833,23,13
15,44,14,0.788,36,4
17,42,12,0.807,38,3
17,48,15,0.845,50,3
18,43,16,0.876,73,3
18,70,22,0.885,57,4
20,53,25,0.929,61,4
20,64,39,0.951,35,5
19,27,43,0.954,20,5
18,34,49,0.966,7,5
18,28,55,0.992,3,5
18,45,51,0.958,3,16
14,47,35,0.929,2,14
17,41,28,0.926,6,8
19,33,33,0.939,8,9
16,34,45,0.969,3,9
17,33,34,0.975,3,6
20,21,42,0.992,2,6
18,28,44,1.034,3,7
15,52,37,1.075,4,6
22,73,38,1.147,7,10
26,50,35,1.081,21,7
27,73,31,1.043,18,4
26,63,32,0.96,33,3
25,70,22,0.893,71,4
32,62,18,0.908,89,4
33,75,18,0.912,101,6
33,51,17,0.895,90,4
30,57,19,0.862,85,5
32,131,20,0.894,80,4
30,148,32,0.945,49,5
26,84,45,0.941,29,4
26,86,58,0.989,18,8
24,50,48,0.998,6,17
24,37,63,0.971,3,9
20,47,40,0.964,3,8
18,37,31,0.957,3,6
20,52,50,0.963,4,6
20,34,52,0.939,3,7
18,49,41,0.916,2,6
18,37,35,0.933,2,7
17,35,40,1.001,2,13
16,38,34,1.056,3,10
16,48,26,1.101,3,9
18,33,26,1.115,5,12
17,28,24,0.999,10,9
18,36,21,0.951,13,9
20,50,24,0.948,24,7
21,60,29,0.909,35,5
21,71,22,0.864,44,4
20,28,13,0.828,58,2
23,81,10,0.826,45,2
31,91,15,0.879,88,5
35,79,17,0.902,90,6
43,119,21,0.952,99,6
46,145,26,0.983,71,5
36,107,43,1.024,37,6
32,123,65,1.043,17,8
28,66,67,1.04,7,7
26,59,57,1.065,3,5
23,33,56,1.027,4,3
23,39,38,0.983090909,3,6
22,25,38,0.999,2,6
21,47,44,0.982,3,6
19,45,39,0.895,3,8
18,31,33,0.88,6,4
17,19,26,0.876,8,3
16,18,24,0.894,8,5
14,23,20,0.905,10,7
13,25,19,0.89,12,6
14,43,22,0.909,18,7
14,46,30,0.867,18,5
16,101,30,0.875,26,4
17,43,25,0.86,30,4
17,79,27,0.861,39,6
20,121,24,0.898,81,5
20,82,13,0.858,83,11
21,108,13,0.848,62,3
23,143,25,0.906,55,3
25,89,39,0.989,42,4
23,71,40,1.016,24,6
23,41,43,1.016,15,10
22,45,65,0.988,7,7
21,72,51,1.003,3,6
20,39,51,0.989,4,5
21,50,36,0.967,6,4
20,30,47,0.943,5,4
18,28,34,0.909,11,6
18,34,39,0.917,10,5
16,30,24,0.912,17,5
15,37,20,0.929,12,4
14,71,23,0.943,15,3
14,88,19,1.392,18,3
13,112,31,1.067,9,4
12,125,31,1.029,17,4
14,90,38,1.13,13,6
13,57,39,1.09,16,5
16,17,21,0.981,22,4
20,53,32,0.955,15,6
20,48,26,0.941,20,5
16,96,16,0.863,20,2
18,76,32,0.965,10,3
18,57,29,1.193,11,3
16,22,45,1.027,9,3
13,35,38,1.034,9,6
13,51,33,1.211,7,3
18,31,50,1.259,9,3
22,37,37,1.203,10,4
19,34,52,1.21,8,3
21,39,43,1.224,7,3
24,31,36,1.263,8,3
25,37,37,1.283,7,5
25,25,31,1.192,5,3
19,24,27,1.068,3,4
15,21,27,1.012,5,3
12,37.3,27,0.973,9,3
11,36.93636364,16,0.965,16,2
10,40,31,1.023,8,2
8,69,38,1.107,10,3
6,44,24,1.075,12,3
8,43,26,1.041,13,4
11,35,19,1.002,11,4
11,70,35,1.03,7,4
11,74,38,1.064,9,3
13,25,43,1.114,14,3
14,36,38,1.1,11,3
15,31,33,1.228,7,3
15,91,51,1.168,5,3
15,44,35,1.272,8,3
13,49,49,1.26,8,3
15,57,45,1.311,10,5
12,24,42,1.175,8,4
18,34,40,1.201,7,5
26,44,32,1.305,14,6
23,39.11111111,37,1.264,8,4
20,33,38,1.253,9,3
16,43.51111111,35,1.196,6,4
14,41.96565657,28,1.093,6,4
16,24,25,1.164,4,5
19,43,28,1.379,8,5
23,72,34,1.557,15,5
27,65,47,1.453,23,6
22,40,29,1.207,36,4
16,33,19,1.029,14,5
16,23,27,1.04,43,6
14,42,12,0.935,24,5
13,25,15,0.93,19,5
13,45,13,0.917,38,4
13,54,17,0.922,37,5
14,24,14,0.925,33,3
15,24,17,0.948,17,6
14,36,21,0.989,13,3
14,34,24,0.994,10,3
13,28,23,1.032,5,4
13,29,32,1.101,3,3
11,20,33,1.064,4,3
12,27,21,1.058,5,4
13,22,32,1.083,4,3
12,14,22,1.03,4,5
10,26,20,1.002,5,5
11,31,17,1.024,5,5
11,31,27,1.109,5,5
17,24,29,1.185,7,6
22,64,28,1.4,10,7
21,55,31,1.341,11,6
26,43,36,1.251,23,4
26,81,34,1.174,35,5
28,66,27,1.14,58,5
18,64,17,0.977,17,4
17,89,18,1.028,15,2
16,58,19,1.042,19,2
14,32,25,0.976,35,3
17,56,20,0.999,47,3
16,106,18,0.957,31,4
18,65,37,1.011,21,7
21,54,67,1.116,8,5
21,48,53,1.152,3,6
18,50,53,1.112,3,8
19,45,51,1.211,4,5
18,53.72727273,45,1.15,3,6
23,63,38,1.237,4,4
22,39,42,1.16,4,5
19,32,45,1.08,4,6
20,41,34,1.138,4,5
19,48,34,1.24,6,3
20,48,43,1.25,9,5
21,41,41,1.24,9,5
26,36,39,1.25,9,6
27,100,38,1.29,9,5
34,64,48,1.408,13,6
27,29,31,1.18,31,6
22,48,22,1.038,29,4
20,92,26,0.997,35,3
26,133,34,1.036,20,4
24,143,35,1.076,34,3
21,67.45454545,31,1.1,40,4
19,89,28,1.026,41,7
18,56,33,0.999,38,9
20,40,24,1.005,29,6
19,24,24,1.029,16,5
19,24,24,1.062,18,4
19,47.67768595,44,1.122,5,4
16,20,26,1.081,9,4
15,31,34,1.103,4,4
15,37,36,1.183,6,10
16,46,37,1.185,4,5
23,90,30,1.258,5,4
17,42,26,1.146,6,5
15,31,23,1.018,9,5
15,29,26,1.047,4,4
16,52,25,1.173,3,3
19,86,27,1.254,6,5
17,27,28,1.238,10,5
18,22,26,1.172,15,4
23,52,30,1.156,36,4
22,62,14,1.084363636,50,5
22,112,11,1.023,75,4
24,48,10,1.007,69,3
23,66,12,0.973,87,5
21,110,10,0.953,52,4
20,64,10,0.932,46,4
20,72,14,0.964,40,4
21,44,18,0.988,44,5
22,53,24,1.037,31,4
20,25,19,1.001727273,31,4
20,52,33,1.082,19,4
17,31,30,1.044,26,4
14,43,27,1.04,21,4
13,28,20,1.023,13,4
11,30,17,0.983,12,5
11,21,18,0.997,14,5
12,23,28,1.048,4,4
13,41,30,1.094,4,3
12,27,31,1.107,5,3
14,44,30,1.121,4,3
15,56,23,1.396,7,5
18,66,42,1.485,16,9
25,56,37,1.343,13,6
22,31,26,1.138,22,5
20,41,17,1.115,45,3
22,65,12,1.03,57,2
25,89,12,1.038,85,3
28,75,11,1.041,67,4
26,111,11,0.978,65,2
20,57,10,0.916,41,3
18,70,11,0.892,18,3
17,70,15,0.939,23,3
16,50,15,0.956,13,2
16,55,22,0.998,12,3
14,51,20,1.002,16,5
13,56,31,1.018,13,8
12,30,23,1.01,14,7
12,14,16,0.989,15,5
11,17,15,0.987,12,4
10,16,14,0.985,17,4
12,13,15,1.071,9,6
14,38,26,1.11,6,4
13,25,27,1.084,10,9
12,39,26,1.14,8,6
10,19,21,1.16,9,4
13,55,23,1.531,13,5
14,42,31,1.235,22,5
17,64,27,1.163,41,4
18,55,16,1.109,63,4
16,44,15,1.024,47,3
14,72,12,0.945,36,2
13,65,8,0.965,32,3
13,26,10,0.932,47,3
13,86,11,0.922,38,3
12,65,11,0.914,31,4
13,42,14,0.972,28,3
12,40,18,0.962,16,3
12,44,26,0.999,20,7
10,18,21,1.008,18,5
10,29,16,1.007,16,2
9,19,18,1.019,15,3
9,14,17,0.99,13,2
9,17,17,1.019,14,3
9,19,14,1.009,17,3
9,18,19,1.033,14,3
11,12,19,1.07,10,6
11,22.2,24,1.05,14,6
11,26.29090909,16,1.14,14,5
11,26,22,1.268,9,5
12,27,20,1.146,14,5
13,22,21,1.159,23,5
16,48,20,1.178,44,5
17,64,20,1.109,46,5
15,44,16,1.032,30,5
15,41,16,0.988,34,4
14,54,10,0.993,44,4
12,53,13,0.981,30,3
11,66,8,0.945,21,3
11,27,14,0.973,26,3
12,43,14,0.989,16,2
11,32,16,1.014,15,3
11,33,20,1.019,17,2
10,36,16,1.039,16,3
10,31,14,1.047,15,3
10,37,17,1.046,12,3
10,39,15,1.042,14,4
11,31,17,1.031,12,3
11,35,15,1.037,13,3
10,31.18181818,15,1.018,12,3
9,16,11,0.996,11,3
9,16,16,1.01,10,4
9,39,13,1.034,11,2
6,45,20,1.202,7,3
7,18,22,1.301,7,3
9,15,17,1.08,12,3
9,15,15,1.03,20,2
9,37,13,1.029,21,2
8,40,9,0.992,20,2
8,53,9,0.944,16,2
8,44,10,0.939,20,3
9,29,14,0.95,37,4
9,23,14,0.95,38,3
9,18,11,0.936,25,2
10,43,11,0.977,19,3
10,69,12,0.976,16,3
10,59,13,1.006,20,2
9,42,18,1.032,17,2
8,33,22,1.076,10,4
8,22,28,1.09,20,4
8,22,28,1.09,20,4
8,26,31,1.08,16,5
8,37,32,1.07,14,6
10,15,32,1.09,13,7
10,19,33,1.1,11,8
11,27,33,1.07,11,6
11,27,33,1.07,11,6
11,34,28,1.17,13,6
10,17,24,1.17,18,5
11,24,25,1.13,25,6
12,20,18,1.129,34,5
13,53,15,1.149,47,3
13,28,12,1.042,64,3
12,42,9,0.952,42,3
12,50,10,0.926,35,3
12,99,11,0.933,44,3
13,32,11,0.934,43,3
13,50,11,0.951,36,2
14,41,12,1.056,48,2
13,29,22,1.001,43,2
13,31,27,1.039,22,3
13,40,31,1.086,21,3
13,27,32,1.106,14,3
13,33,26,1.099,13,5
14,45,32,1.162,15,3
15,59,32,1.146,16,4
15,23,22,1.152,18,6
16,56,22,1.15,15,6
21,62,38,1.232,9,9
23,51,37,1.244,6,9
24,54,38,1.231,8,9
21,40,21,1.177,13,7
20,43,18,1.191,22,4
25,63,37,1.261,22,9
24,47,19,1.199,52,13
26,44,12,1.176,71,7
26,33,15,1.132,79,4
23,40,11,1.048,58,5
22,61,11,1.02,46,4
22,137,11,1.035,50,4
20,34,8,0.984,41,4
20,53,11,0.975,30,3
20,57,10,1.008,32,3
21,66,17,1.043,30,4
21,43,11,1.08,32,4
20,23,15,1.092,30,4
18,42,14,1.094,34,4
16,36.1,16,1.082,29,2
13,17,14,1.029,23,3
13,23,16,1.035,16,2
12,15,17,1.036,14,3
12,26.00909091,15,1.043,24,2
11,22,15,1.046,22,3
11,22,15,1.052,24,2
14,27,17,1.094,16,4
16,39,24,1.139,19,6
13,20,19,1.114,15,4
13,44,18,1.107,21,4
15,52,16,1.114,20,2
15,44,12,1.083,27,3
14,46,18,1.059,24,3
15,52,16,1.047,24,3
14,53,10,1.03,36,2
12,46,10,0.976,26,2
12,65,12,0.969,17,2
13,35,9,0.971,25,3
13,32,11,0.991,22,2
12,31,14,1.016,19,2
12,24,13,1.035,20,3
10,25,16,1.04,20,3
9,29,17,1.047,10,3
8,20,18,1.056,15,3
9,18,26,1.07,23,4
8,19,17,1.03,12,4
7,7,17,1.027,8,3
8,19,19,1.024,7,4
7,29,22,1.026,8,4
7,25.8,20,1.042,6,4
8,29.43636364,20,1.056,10,4
8,29,18,1.197,9,2
7,53,15,1.239,10,4
6,36,20,1.148,13,4
10,28,16,1.141,25,3
12,60,18,1.168,41,3
11,49,14,1.021,35,3
10,70,7,0.961,31,2
11,80,10,0.944,39,2
12,91,12,0.937,27,2
12,80,13,0.952,22,3
12,52,15,0.973,20,2
12,40,19,1.038,22,4
11,68,23,1.02,13,7
13,63,47,1.152,13,5
12,46,22,1.092,14,4
